,Profits,Price
0,0.13487817347049713,1.4500000476837158
1,0.16738861799240112,1.489499807357788
2,0.177372545003891,1.4684998989105225
3,0.17842429876327515,1.4625000953674316
4,0.1613466888666153,1.4705002307891846
5,0.16420337557792664,1.5529998540878296
6,0.17965807020664215,1.5379999876022339
7,0.1421116143465042,1.5040000677108765
8,0.1837330013513565,1.501499891281128
9,0.16510269045829773,1.5049998760223389
10,0.1673843264579773,1.4830000400543213
11,0.16518813371658325,1.5059999227523804
12,0.16220153868198395,1.5029997825622559
13,0.1697961986064911,1.4789999723434448
14,0.1627669781446457,1.5149998664855957
15,0.1618472933769226,1.4800001382827759
16,0.18704961240291595,1.4850000143051147
17,0.16611476242542267,1.4705002307891846
18,0.17485380172729492,1.4730000495910645
19,0.17913919687271118,1.5394999980926514
20,0.18235620856285095,1.4955002069473267
21,0.18414440751075745,1.5135000944137573
22,0.18143914639949799,1.4809999465942383
23,0.17633603513240814,1.4965002536773682
24,0.16489027440547943,1.5185000896453857
25,0.17765767872333527,1.5199999809265137
26,0.1664254069328308,1.4750001430511475
27,0.15883588790893555,1.4864999055862427
28,0.15694308280944824,1.4854999780654907
29,0.17843523621559143,1.4774999618530273
30,0.15583938360214233,1.463499903678894
31,0.1833893060684204,1.497499942779541
32,0.1579357385635376,1.4674999713897705
33,0.15426240861415863,1.4894999265670776
34,0.16108743846416473,1.5074998140335083
35,0.17338714003562927,1.5534999370574951
36,0.18965570628643036,1.5834999084472656
37,0.15499092638492584,1.4890002012252808
38,0.1510007232427597,1.522999882698059
39,0.16818851232528687,1.5255000591278076
40,0.19356536865234375,1.4800000190734863
41,0.15411370992660522,1.5190000534057617
42,0.16382712125778198,1.5074998140335083
43,0.1674104481935501,1.4915001392364502
44,0.16121380031108856,1.468000054359436
45,0.1644248068332672,1.5110000371932983
46,0.15112119913101196,1.4964998960494995
47,0.16918541491031647,1.434999942779541
48,0.18924665451049805,1.494999885559082
49,0.16624830663204193,1.4845001697540283
50,0.1624736338853836,1.475000023841858
51,0.16888688504695892,1.4775002002716064
52,0.1741424798965454,1.4794999361038208
53,0.18496520817279816,1.5325000286102295
54,0.18985243141651154,1.5225001573562622
55,0.16637855768203735,1.5614999532699585
56,0.16883282363414764,1.4704999923706055
57,0.19295582175254822,1.5745000839233398
58,0.16041941940784454,1.5260000228881836
59,0.17651687562465668,1.4924999475479126
60,0.1697303056716919,1.5290000438690186
61,0.18419677019119263,1.55649995803833
62,0.1847950965166092,1.5460000038146973
63,0.14262834191322327,1.5285000801086426
64,0.1626889407634735,1.5374999046325684
65,0.16247285902500153,1.498499870300293
66,0.17952297627925873,1.5489997863769531
67,0.18607273697853088,1.527999997138977
68,0.1703776717185974,1.5049999952316284
69,0.16275057196617126,1.5425001382827759
70,0.1879492700099945,1.5399999618530273
71,0.1642596423625946,1.4835000038146973
72,0.178542360663414,1.4844999313354492
73,0.17674866318702698,1.5230000019073486
74,0.18263669312000275,1.5064998865127563
75,0.16911892592906952,1.4774999618530273
76,0.16535153985023499,1.491499900817871
77,0.1548643708229065,1.5240000486373901
78,0.16492831707000732,1.4900000095367432
79,0.1663186252117157,1.503000020980835
80,0.17832642793655396,1.527000069618225
81,0.1613113284111023,1.4884998798370361
82,0.17289508879184723,1.4870001077651978
83,0.17748649418354034,1.5279998779296875
84,0.15668350458145142,1.5389999151229858
85,0.19693021476268768,1.5149998664855957
86,0.19286558032035828,1.5575000047683716
87,0.17070478200912476,1.502000093460083
88,0.180299773812294,1.5339999198913574
89,0.16135288774967194,1.536500096321106
90,0.17887961864471436,1.497499942779541
91,0.17500951886177063,1.466499924659729
92,0.162449449300766,1.5264999866485596
93,0.17909982800483704,1.4900000095367432
94,0.1647903025150299,1.495499849319458
95,0.1890038698911667,1.4510000944137573
96,0.17798680067062378,1.5074996948242188
97,0.17643646895885468,1.472999930381775
98,0.17585043609142303,1.5134998559951782
99,0.16108398139476776,1.4890000820159912
100,0.1526375412940979,1.4734998941421509
101,0.16092950105667114,1.4824999570846558
102,0.18822459876537323,1.5744999647140503
103,0.18021483719348907,1.5175001621246338
104,0.1609428972005844,1.5059999227523804
105,0.1770889312028885,1.472000241279602
106,0.1776125580072403,1.4674999713897705
