,Profits,Price
0,0.0543858291815936,1.0666666666666667
1,0.16331746365963046,1.4506666666666665
2,0.16089696581038657,1.4779999999999998
3,0.17678939946400304,1.5213333333333336
4,0.16851362265937947,1.5126666666666666
5,0.16372757183186512,1.5106666666666666
6,0.14984835545728045,1.4626666666666668
7,0.15776182328716162,1.5173333333333332
8,0.1766910350275398,1.5093333333333334
9,0.16738827700442166,1.5339999999999998
10,0.16458532480065854,1.4986666666666668
11,0.1576316582855388,1.5300000000000002
12,0.1737907373720393,1.5013333333333332
13,0.1721666929269855,1.4593333333333334
14,0.17637889235784715,1.4760000000000002
15,0.1496533947065532,1.4886666666666668
16,0.17254343170161968,1.5333333333333334
17,0.1608035072399365,1.4913333333333336
18,0.16963444541416428,1.5099999999999998
19,0.1640679267628563,1.484
20,0.16352635271633806,1.4926666666666666
21,0.16836233493968566,1.4906666666666666
22,0.16404011208552294,1.5426666666666669
23,0.16085950931226178,1.5973333333333335
24,0.1668382146016485,1.5000000000000002
25,0.16703567013126094,1.4993333333333332
26,0.17469555874099407,1.4493333333333331
27,0.1686162045646928,1.5126666666666668
28,0.17195063743300618,1.4913333333333336
29,0.1764934736849557,1.528
30,0.16166588409680555,1.5039999999999998
31,0.180682867268461,1.5153333333333334
32,0.16741316964553993,1.5173333333333334
33,0.15946589297281263,1.5346666666666666
34,0.16231213036702363,1.4493333333333336
35,0.1401679860263733,1.4946666666666666
36,0.16478352945875957,1.5159999999999993
37,0.18310385878970675,1.4973333333333334
38,0.1614764385452884,1.5520000000000003
39,0.14796457543701835,1.5273333333333332
40,0.18368131308561964,1.5519999999999998
41,0.16062736808381767,1.486
42,0.15258640462398718,1.4799999999999998
43,0.1889753242012528,1.4986666666666664
44,0.16714427118212055,1.5113333333333332
45,0.15793695769448435,1.4926666666666668
46,0.169387493894337,1.4560000000000002
47,0.15463940576226995,1.472
48,0.17262570936718366,1.4893333333333332
49,0.15244827728468593,1.5086666666666664
50,0.18058046606275294,1.54
51,0.1720021827059634,1.4553333333333336
52,0.16985411492983332,1.52
53,0.16745081717411683,1.463333333333333
54,0.17888519066828976,1.4839999999999998
55,0.17508322713094318,1.5293333333333337
56,0.15207375454590163,1.4093333333333333
57,0.16253396066109793,1.480666666666667
58,0.1783744158003524,1.4753333333333334
59,0.1813066546348052,1.5106666666666666
60,0.15311777411800714,1.4580000000000002
61,0.19565558781246112,1.5653333333333337
62,0.17944900656196558,1.5120000000000002
63,0.1678633262639729,1.526
64,0.15963221367912428,1.5393333333333334
65,0.15524868691174096,1.508
66,0.17538451070060493,1.5033333333333332
67,0.1671823631398631,1.4586666666666668
68,0.15847595783265409,1.5046666666666666
69,0.1755663821934553,1.4539999999999997
70,0.16560894192557843,1.54
71,0.17694407450611094,1.5006666666666668
72,0.16148796620530081,1.4853333333333334
73,0.1734744575385289,1.5300000000000002
74,0.17815653726384414,1.5166666666666664
75,0.15205274906657298,1.5646666666666669
76,0.1619175706104457,1.504
77,0.17105172187845055,1.5339999999999998
78,0.1869489071571598,1.4880000000000002
79,0.16991991645309734,1.515333333333333
80,0.1627577360128933,1.4886666666666664
81,0.1666851655459927,1.5020000000000002
82,0.18561849587220058,1.4993333333333334
83,0.1617861523776953,1.488666666666667
84,0.17756017583322728,1.4860000000000002
85,0.17161870673232496,1.5366666666666662
86,0.16262634724524308,1.4866666666666668
87,0.16949934098456734,1.4939999999999998
88,0.17268594064629614,1.5226666666666666
89,0.15205525649027396,1.44
90,0.1652501138536736,1.4899999999999998
91,0.1770824662238432,1.4926666666666666
92,0.16594077001234944,1.4926666666666666
93,0.16872047063762607,1.504
94,0.16009115312617406,1.4740000000000004
95,0.1657198214871477,1.5146666666666666
96,0.1641466079789681,1.4366666666666665
97,0.16585411981099038,1.4753333333333334
98,0.18687827320227293,1.5600000000000003
99,0.1700345018130761,1.5106666666666666
100,0.18645711442531498,1.5093333333333334
101,0.17086797726093997,1.5386666666666668
102,0.17365252388897198,1.4973333333333334
103,0.1752552398519049,1.4926666666666668
104,0.1725633124400587,1.5453333333333332
105,0.17662768322659367,1.5573333333333335
106,0.16161450994480692,1.541333333333333
107,0.17976953278906005,1.4966666666666668
108,0.15394068256052634,1.5373333333333334
109,0.17891470841573387,1.45
110,0.1762046216571035,1.4886666666666664
111,0.181748345231334,1.5466666666666669
112,0.15116884145306794,1.4440000000000004
113,0.20240981346034448,1.4726666666666666
114,0.17687404731344245,1.4979999999999998
115,0.1652536628721241,1.4893333333333334
116,0.1738628212319901,1.4726666666666666
117,0.1463409173163604,1.426
118,0.19826949977997593,1.5546666666666664
