,shock,investment,durable_stock,y_list
544,0,0.0,8.007746696472168,1.4901146047144058
545,0,0.00602896511554718,7.687437057495117,1.4701755046004303
546,0,0.014215052127838135,7.388803005218506,1.4510778484189748
547,0,0.02097325026988983,7.11387825012207,1.4330336375715165
548,0,0.026642605662345886,6.859378337860107,1.415908644984725
549,0,0.0315820574760437,6.622726917266846,1.3995983541734425
550,0,0.036097750067710876,6.40201997756958,1.384031203785312
551,0,0.04052898287773132,6.195899486541748,1.3691647311085924
552,0,0.045244455337524414,6.003554344177246,1.3549898769839062
553,0,0.050489261746406555,5.824717998504639,1.3415349197620572
554,0,0.056182026863098145,5.6594624519348145,1.328853405588051
555,0,0.0619150847196579,5.507741451263428,1.316990169575583
556,0,0.06725086271762848,5.368973255157471,1.305946460871663
557,1,0.07200586795806885,5.242040157318115,2.1594598132230773
558,1,0.2582930698990822,5.187852382659912,2.152067675264057
559,0,0.25385506683960557,5.536202430725098,1.3192321017622786
560,0,0.05654206871986389,5.649648189544678,1.3280925084286361
561,0,0.06226152181625366,5.49875545501709,1.3162807115930608
562,0,0.06756328046321869,5.3607587814331055,1.3052867547020615
563,0,0.07228294014930725,5.234518051147461,1.2950620435047517
564,0,0.07651636004447937,5.118748188018799,1.2855391461951529
565,0,0.08045193552970886,5.012362957000732,1.276660120175492
566,0,0.08421041071414948,4.914578437805176,1.2683868557180469
567,0,0.08777473866939545,4.8248066902160645,1.260693855769112
568,0,0.09102645516395569,4.742471694946289,1.2535533737784734
569,0,0.09383875131607056,4.666879177093506,1.246924124283563
570,0,0.0961453914642334,4.5972137451171875,1.2407506553069723
571,0,0.09795117378234863,4.532617568969727,1.2349701457964588
572,0,0.09930756688117981,4.4722795486450195,1.2295206135400156
573,1,0.10028445720672607,4.415489196777344,2.0405771808579405
574,0,0.2774912752211094,4.443507671356201,1.2269046761380311
575,0,0.09586651623249054,4.606222629547119,1.2415524993073106
576,1,0.09773701429367065,4.54099702835083,2.0595384999629096
577,1,0.27321528270840645,4.56065034866333,2.062475743495143
578,1,0.2628160994499922,4.9417243003845215,2.1178242755400554
579,1,0.2566402773372829,5.300653457641602,2.1673982532254787
580,1,0.2527988669462502,5.644868850708008,2.212869411476281
581,1,0.24999004835262895,5.978485107421875,2.2552001569226023
582,1,0.24719428876414895,6.303123474121094,2.294898234674907
583,1,0.24380335630849004,6.618284225463867,2.332147420353532
584,1,0.23965298011898994,6.922138214111328,2.3669511831826857
585,1,0.2349937241524458,7.212499618530273,2.3992656044132734
586,1,0.23029755987226963,7.487812042236328,2.429109773175625
587,1,0.2259809859097004,7.747717380523682,2.4566164587237744
588,1,0.22224845923483372,7.99295711517334,2.48200974517316
589,1,0.21910720318555832,8.224862098693848,2.505546454722744
590,1,0.21645614877343178,8.44485092163086,2.5274662719849528
591,1,0.2141628935933113,8.654142379760742,2.5479678563492354
592,1,0.21210574731230736,8.853656768798828,2.567204692603152
593,1,0.21018953248858452,9.044029235839844,2.5852911470429314
594,1,0.20834792777895927,9.225668907165527,2.6023116638950263
595,1,0.2065405324101448,9.398828506469727,2.618329762642065
596,1,0.2047479748725891,9.563666343688965,2.6333953861082096
597,1,0.20296671614050865,9.720301628112793,2.6475509575010903
598,1,0.20120397210121155,9.868854522705078,2.6608355821561034
599,1,0.1994730904698372,10.00947093963623,2.6732875980450475
600,1,0.19778960943222046,10.142340660095215,2.6849463791660226
601,1,0.1961684748530388,10.267701148986816,2.6958528030635027
602,1,0.19462206959724426,10.385834693908691,2.7060491282905126
603,1,0.19315940141677856,10.497057914733887,2.7155782324869153
604,1,0.19178592041134834,10.601715087890625,2.7244832077830194
605,1,0.1905038207769394,10.700163841247559,2.7328063247876844
606,1,0.18931259587407112,10.792767524719238,2.740588584650684
607,1,0.18820970132946968,10.879884719848633,2.747869033600463
608,1,0.1871911957859993,10.961864471435547,2.754684557112224
609,1,0.186252199113369,11.039042472839355,2.7610697406188516
610,1,0.18538734316825867,11.111736297607422,2.767056637973706
611,0,0.18459109961986542,11.180244445800781,1.6636049046959758
612,0,0.0,11.040121078491211,1.656695258929327
613,0,0.0,10.598516464233398,1.634527152466479
614,0,0.0,10.174575805664062,1.6126556641665721
615,0,0.0,9.767592430114746,1.591076818196962
616,0,0.0,9.376888275146484,1.5697867103532235
617,0,0.0,9.001812934875488,1.5487815200043875
618,0,0.0,8.641740798950195,1.528057410001527
619,0,0.0,8.29607105255127,1.5076105786768157
620,0,0.0,7.96422815322876,1.4874373482431906
621,0,0.007218405604362488,7.64565896987915,1.4675340542330129
622,0,0.0152045339345932,7.350425720214844,1.4485863420096836
623,0,0.02179241180419922,7.078433990478516,1.4306735066257499
624,0,0.02734433114528656,6.826474666595459,1.413663688266351
625,0,0.032208845019340515,6.592071533203125,1.3974571310073427
626,0,0.03669199347496033,6.373399257659912,1.3819862904705422
627,0,0.0411406010389328,6.169171333312988,1.3672128071097003
628,0,0.0459185391664505,5.978652477264404,1.353132594794075
629,0,0.05123722553253174,5.801640033721924,1.3397785504047852
630,0,0.05696377158164978,5.63822078704834,1.3272054282102168
631,0,0.06266507506370544,5.48829460144043,1.3154538322209208
632,0,0.06792624294757843,5.351195812225342,1.304517896807873
633,0,0.07260508835315704,5.225759029388428,1.294346514857652
634,0,0.07681049406528473,5.1107048988342285,1.2848721890710901
635,0,0.08073067665100098,5.004968166351318,1.2760382676992674
636,0,0.08447727560997009,4.907784938812256,1.2678079949231553
637,0,0.08802351355552673,4.81857442855835,1.2601562333619292
638,0,0.0912470668554306,4.736754894256592,1.253054511650483
639,0,0.09402391314506531,4.661622047424316,1.2464604211182673
640,0,0.09629321098327637,4.5923542976379395,1.240317698571669
641,0,0.09806419909000397,4.528094291687012,1.2345633094198099
642,0,0.09939052164554596,4.468037128448486,1.2291356030560339
643,0,0.10034266114234924,4.411479949951172,1.223979335327902
644,0,0.10099057853221893,4.357838153839111,1.2190477728488731
645,0,0.1013963371515274,4.306636810302734,1.214302489200622
646,0,0.10161222517490387,4.257497310638428,1.209712615040424
647,0,0.10168148577213287,4.210118770599365,1.2052534912067776
648,0,0.1016397476196289,4.164266109466553,1.20090584876377
649,0,0.10151654481887817,4.119755268096924,1.1966546458879568
650,1,0.10133638978004456,4.07644510269165,1.9874807931950145
651,1,0.29006238281726837,4.114791393280029,1.9936310753800615
