,Profits Agent 0,Profits Agent 1,Price Agent 0,Price Agent 1
0,0.09669458471371563,0.08241302977668137,1.2666666666666666,1.1333333333333333
1,0.09388639287305725,0.22077657557013802,1.7333333333333334,1.2666666666666666
2,0.37605416726388,0.1610810536842838,1.5333333333333332,1.8666666666666667
3,0.19978853445732145,0.4146579276105765,1.9333333333333333,1.6666666666666665
4,0.22460286257282158,0.30628730584563946,1.6666666666666665,1.5333333333333332
5,0.31283499292678324,0.31283499292678324,1.7333333333333334,1.7333333333333334
6,0.4073496480537653,0.11810970494959498,1.5333333333333332,2.0
7,0.22077657557013802,0.09388639287305725,1.2666666666666666,1.7333333333333334
8,0.29451648239033207,0.29451648239033207,1.6666666666666665,1.6666666666666665
9,0.028618221428951214,0.0,1.0666666666666667,1.0
10,0.1577825620698536,0.21946971855553896,1.5333333333333332,1.3333333333333333
11,0.2976625592920235,0.1910691563188087,1.4666666666666668,1.6666666666666665
12,0.22077657557013802,0.09388639287305725,1.2666666666666666,1.7333333333333334
13,0.13891037115537094,0.3931586128098927,1.9333333333333333,1.5333333333333332
14,0.12987733989644723,0.12987733989644723,1.2666666666666666,1.2666666666666666
15,0.2597323467739418,0.17505789948550532,1.4,1.6
16,0.15989990707149784,0.2787705610236907,1.6666666666666665,1.4
17,0.10009018876255002,0.09694327805618681,1.4,1.1333333333333333
18,0.3354686401495215,0.24053505606519654,1.6,1.7333333333333334
19,0.0767861826310252,0.3385710538951797,2.0,1.4
20,0.12295129278894046,0.04253201672102616,1.1333333333333333,1.8666666666666667
21,0.17505789948550532,0.2597323467739418,1.6,1.4
22,0.054258887872305546,0.05981052912338791,1.6666666666666665,1.0666666666666667
23,0.042583507594634466,0.0,1.6666666666666665,1.0
24,0.06123130398148552,0.0,1.2,1.0
25,0.03768958303527899,0.18492416678588836,2.0,1.2
26,0.3333333333333333,0.3333333333333333,2.0,2.0
27,0.30628730584563946,0.22460286257282158,1.5333333333333332,1.6666666666666665
28,0.07419157433999643,0.08523814388233618,1.1333333333333333,1.2
29,0.21946971855553896,0.1577825620698536,1.3333333333333333,1.5333333333333332
30,0.017668422014048054,0.0,2.0,1.0
31,0.10297456987118397,0.09500330670859712,1.1333333333333333,1.4666666666666668
32,0.07824112624680385,0.11243605839999692,1.6,1.1333333333333333
33,0.05177952783641299,0.08189361210397249,1.0666666666666667,1.4
34,0.42741343247735614,0.1438221396022033,1.6,2.0
35,0.06123130398148552,0.0,1.2,1.0
36,0.03549003954259752,0.1243800666821969,1.9333333333333333,1.1333333333333333
37,0.042583507594634466,0.0,1.6666666666666665,1.0
38,0.20127248440989173,0.16530603889863665,1.3333333333333333,1.4666666666666668
39,0.17255585956996639,0.31906745897507527,1.7333333333333334,1.4666666666666668
40,0.10009018876255002,0.09694327805618681,1.4,1.1333333333333333
41,0.29965122298539926,0.36113186450337736,1.8666666666666667,1.8
42,0.31283499292678324,0.31283499292678324,1.7333333333333334,1.7333333333333334
43,0.06854266084355948,0.0,1.3333333333333333,1.0
44,0.08641080954590953,0.28060126245224914,1.8666666666666667,1.3333333333333333
45,0.2776958281603744,0.23928199226287936,1.5333333333333332,1.6
46,0.2736906560753148,0.2064337569023191,1.4666666666666668,1.6
47,0.33743944858859404,0.33743944858859404,1.9333333333333333,1.9333333333333333
48,0.21946971855553896,0.1577825620698536,1.3333333333333333,1.5333333333333332
49,0.072850003278765,0.04139349000925377,1.2,1.0666666666666667
50,0.04253201672102616,0.12295129278894046,1.8666666666666667,1.1333333333333333
51,0.1910691563188087,0.2976625592920235,1.6666666666666665,1.4666666666666668
52,0.20250860330178985,0.12010654861687081,1.2666666666666666,1.6
