,shock_0,shock_1,investment,k_0,k_1,y_0
345,1,0,0.0857187672549851,11.426857144264217,20.741248565923613,2.492064539189799
346,1,0,0.08531102826170027,11.520848302874374,20.599754509392707,2.49819643065424
347,1,0,0.08493175695262656,11.609591005126102,20.46274195240757,2.5039538610697787
348,1,0,0.08457802984506947,11.693371306556338,20.330117523756233,2.509361139549745
349,0,1,0.08424695449856791,11.772458738987654,20.201780292302814,2.514440707893096
350,0,1,0.09359056954861764,11.847103699834252,20.077624942557147,1.6794753885739284
351,0,1,0.09404898750038669,11.724958903095265,20.239420555094007,1.6742618665495705
352,0,1,0.09449180692912129,11.609110820463489,20.396824912336843,1.6692818605236113
353,0,1,0.09491894641668688,11.499169207781675,20.550036557993113,1.664523482332819
354,0,1,0.09533048028831226,11.394768083747389,20.699237672787394,1.6599753314665546
355,0,1,0.09572617910668249,11.295564849268883,20.84459561137075,1.6556265146973823
356,0,1,0.09610606407827506,11.20123996624245,20.986260662363662,1.6514666860641047
357,0,1,0.09647003460395709,11.111496002174528,21.124368415102268,1.6474860552327621
358,0,1,0.0968182949512262,11.026056368427003,21.25903979735801,1.6436753778829045
359,1,0,0.09715121617060204,10.944664754789764,21.39038343208499,1.6400259728942428
360,1,0,0.08829215010318148,10.86708450538005,21.51849703107717,2.4547946003673404
361,1,0,0.08769781492431528,10.992136476100928,21.353568031012053,2.4632351860068162
362,1,0,0.08714521516697736,11.110298691610735,21.193424723967297,2.471149194228874
363,1,0,0.08663281338848257,11.221915933473069,21.038029147491905,2.478570916199006
364,1,0,0.08615828965175573,11.327329247197046,20.88733228625252,2.4855328267627264
365,1,0,0.08571876710973844,11.426871196303725,20.741273023674363,2.4920654585652806
366,1,0,0.08531102816227519,11.52086189680268,20.599778108232215,2.498197314971651
367,1,0,0.08493175689498046,11.609604154140793,20.462764723769162,2.5039547118623617
368,1,0,0.08457802982546199,11.693384023641807,20.3301394978495,2.509361958263538
369,0,1,0.0842469545135357,11.77247103689864,20.201801498164823,2.514441495893905
370,0,1,0.09359056959044955,11.847115591082,20.077645408101596,1.6794758942937589
371,0,1,0.09404898750029203,11.72497037104759,20.23944035015112,1.6742623578182099
372,0,1,0.09449180689203746,11.609121881510488,20.396844057452846,1.6692823376660706
373,0,1,0.09491894634697767,11.499179877591487,20.5500550731954,1.6645239456743761
374,0,1,0.0953304801898412,11.394778377302966,20.699255577586843,1.6599757813320402
375,0,1,0.09572617898287844,11.295574780902806,20.84461292476546,1.6556269514105069
376,0,1,0.09610605120924581,11.20124954966993,20.986277402843417,1.6514671099468143
377,0,1,0.09647003448051099,11.111505097394087,21.124384665360974,1.6474864597933117
378,0,1,0.09681829480935061,11.026065145860644,21.259055508705657,1.6436757704234575
379,1,0,0.09715121601254054,10.944673226323022,21.390398621555775,1.640026353724477
380,1,0,0.08829214990990317,10.867092682401932,21.518511715223855,2.454795154505956
381,1,0,0.08769781476615039,10.992144392478439,21.353582195755738,2.4632357182025753
382,1,0,0.08714521504090196,11.110306354233057,21.193438388538326,2.471149705524176
383,1,0,0.08663281329172225,11.221923349191677,21.03804233036036,2.478571407569116
384,1,0,0.08615828958175956,11.327336422807992,20.88734500516113,2.4855332991215375
385,1,0,0.08571875120025672,11.426878138532063,20.741285295669567,2.4920659127705513
386,1,0,0.0853110281028526,11.52086866328151,20.59978978403009,2.498197755146941
387,1,0,0.08493175685650739,11.609610699317711,20.462775990000864,2.5039551353606084
388,1,0,0.08457802980607924,11.693390353970877,20.33015036947309,2.509362365803834
389,0,1,0.08424695451152163,11.772477158719973,20.201811989557523,2.5144418881554467
390,0,1,0.09359056960287204,11.84712151061485,20.0776555330842,1.6794761460439234
391,0,1,0.09404898749223979,11.724976079982588,20.239450143302133,1.674262602379681
392,0,1,0.09449180686593978,11.609127387998555,20.396853528943094,1.6692825752003608
393,0,1,0.09491892338157454,11.499185189424585,20.550064232938887,1.664524176343138
394,0,1,0.09533048009897979,11.394783544867844,20.699264232095747,1.6599760071731469
395,0,1,0.09572617888107432,11.295579767407716,20.844621292751683,1.6556271706766568
396,0,1,0.09610605109791633,11.201254361957705,20.986285493278583,1.6514673227980792
397,0,1,0.09647003436092007,11.111509742015508,21.124392486972766,1.6474866663886303
398,0,1,0.09681829468262823,11.02606962908913,21.259063069980918,1.6436759709203586
399,1,0,0.09715121587970045,10.944677554168459,21.3904059307441,1.6400265482788354
400,1,0,0.08829214975498412,10.867096860623775,21.518518780341495,2.45479543765466
401,1,0,0.08769781462989414,10.992148438465744,21.353589009923784,2.4632359902028003
402,1,0,0.08714521492177928,11.110310271452349,21.193444961087497,2.471149966904028
403,1,0,0.08663281318833152,11.221927141092229,21.038048670250387,2.4785716588227076
404,1,0,0.08615828949281348,11.32734009281275,20.887351120996968,2.485533540711908
405,1,0,0.08571875112457042,11.42688169002965,20.74129119571668,2.492066145132313
406,1,0,0.08531102803933191,11.520872099619242,20.599795476228948,2.498197978688687
407,1,0,0.08493175680414185,11.609614023795489,20.46278148198078,2.5039553504671073
408,1,0,0.08457802976393365,11.693393569836118,20.330155668565304,2.509362572837984
409,0,1,0.08424695447872914,11.772480269163413,20.201817102807752,2.514442087460022
410,0,1,0.09359055661029712,11.847124518767005,20.077660467264668,1.679476273976755
411,0,1,0.09404898750575577,11.724978823421836,20.239454982231905,1.6742627199041178
412,0,1,0.09449180686998397,11.609130033896934,20.396858209192093,1.6692826893368904
413,0,1,0.0949189463006412,11.499187741543686,20.550068759392865,1.6645242871700416
414,0,1,0.09533048012208546,11.394785963869174,20.699268812660584,1.6599761128921502
415,0,1,0.09572617889624532,11.295582100651647,20.844625722754603,1.655627273273828
416,0,1,0.09610605110599714,11.201256612714747,20.986289777411457,1.6514674223508075
417,0,1,0.09647003436266566,11.111511913415923,21.12439662980001,1.6474867629736956
418,0,1,0.09681829467871546,11.026071724129977,21.259067075941147,1.6436760646138013
419,1,0,0.09715121587073776,10.944679575720233,21.390409804152036,1.6400266391558393
420,1,0,0.08829214973987422,10.8670988114367,21.51852252539003,2.4547955698568407
421,1,0,0.08769781462276342,10.992150326573185,21.3535926230802,2.4632361171348727
422,1,0,0.08714521492189749,11.110312098527492,21.19344844721311,2.4711500888171782
423,1,0,0.08663281319502793,11.221928908798153,21.03805203401549,2.4785717759519366
424,1,0,0.08615828950547061,11.327341802798214,20.887354366889006,2.4855336532774164
425,1,0,0.0857187511426188,11.426883343925388,20.74129432804799,2.492066253340768
426,1,0,0.08531102806224608,11.520873699034762,20.599798499144057,2.4981980827343633
427,1,0,0.08493175683143592,11.60961557031626,20.46278439946346,2.5039554505329344
428,1,0,0.08457802979515827,11.693395065021255,20.330158484445175,2.5093626690964763
429,0,1,0.08424695451346903,11.772481714543778,20.201819820766676,2.5144421800741097
430,0,1,0.09359055664448768,11.847125915843607,20.077663090842886,1.6794763333926133
431,0,1,0.09404898753363876,11.72498017034438,20.239457520272595,1.6742627776040628
432,0,1,0.09449180689223895,11.609131332619508,20.39686066430853,1.6692827453600811
433,0,1,0.09491894631787082,11.49918899393405,20.550071134132317,1.6645243415556419
434,0,1,0.09533048013482523,11.394787171713157,20.69927110950463,1.659976165679243
435,0,1,0.09572617890497166,11.295583265657317,20.844627944119605,1.6556273245013362
436,0,1,0.09610605111113506,11.201257736516355,20.98629192564916,1.6514674720574185
437,0,1,0.09647003436459506,11.111512997577623,21.124398707198267,1.6474868111977898
438,0,1,0.09681829467777706,11.026072770149355,21.259069084724764,1.6436761113933889
439,1,0,0.09715121586723778,10.944680585031618,21.39041174648372,1.6400266845285019
440,1,0,0.08829214973338163,10.867099785414313,21.518524403371423,2.4547956358610956
441,1,0,0.08769781462024105,10.992151269226252,21.353594434941634,2.463236180506741
442,1,0,0.08714521492298051,11.110313010692384,21.19345019539096,2.471150149682155
443,1,0,0.0866328131993811,11.221929791306158,21.03805372085042,2.478571834427428
444,1,0,0.08615828951278538,11.327342656473432,20.88735599463009,2.4855337094734367
445,1,0,0.08571875115261059,11.426884169582888,20.741295898856553,2.492066307360567
446,1,0,0.08531102807465223,11.520874497478975,20.59980001509737,2.4981981346750004
447,1,0,0.08493175684601359,11.609616342339578,20.462785862558228,2.503955500485802
448,1,0,0.08457802981168289,11.693395811402885,20.330159896600883,2.50936271714776
449,0,1,0.08424695453173307,11.772482436048785,20.201821183828766,2.51444222630521
450,0,1,0.09359055666237379,11.84712661322212,20.077664406585832,1.6794763630512162
451,0,1,0.09404898754833768,11.724980842675691,20.23945879312852,1.6742628064056277
452,0,1,0.0944918069040926,11.609131980879834,20.396861895587488,1.6692827733241824
453,0,1,0.09491894632718266,11.499189619056473,20.550072325111266,1.6645243687018554
454,0,1,0.09533048014186478,11.394787774589826,20.699272261427588,1.659976192027104
455,0,1,0.09572617890997882,11.295583847141527,20.844629058197906,1.6556273500702983
456,0,1,0.09610606383726705,11.201258297424513,20.986293003061743,1.6514674968668173
457,0,1,0.09647002163690162,11.111513691821644,21.124399684385303,1.647486842078135
458,0,1,0.09681829467893208,11.026073288183543,21.2590700934007,1.6436761345606692
459,1,0,0.09715121586706002,10.944681084860713,21.390412721817775,1.640026706997857
460,1,0,0.08829214973184396,10.86710026772061,21.518525346417505,2.454795668545898
461,1,0,0.08769781462064787,10.992151735992582,21.35359534481401,2.463236211886104
462,1,0,0.08714521492515065,11.110313462334513,21.1934510733109,2.471150179818358
463,1,0,0.08663281320314813,11.221930228237277,21.03805456799128,2.478571863378736
464,1,0,0.08615828951799599,11.32734307910311,20.887356812119364,2.4855337372944444
465,1,0,0.08571875115912338,11.426884578316166,20.7412966877778,2.4920663341025135
466,1,0,0.08531102808233673,11.520874892715568,20.59980077649205,2.498198160386052
467,1,0,0.08493175685474914,11.609616724473186,20.46278659742746,2.50395552521131
468,1,0,0.0845780298213579,11.693396180820619,20.330160605907093,2.5093627409304946
469,0,1,0.08424695454224444,11.772482793130704,20.2018218684973,2.514442249185563
470,0,1,0.09359055667253267,11.847126958340837,20.077665067506494,1.679476377728667
471,0,1,0.09404898755685756,11.724981175380202,20.239459432523212,1.6742628206581402
472,0,1,0.0944918069111472,11.609132301654519,20.396862514113426,1.669282787161487
473,0,1,0.0949189463329261,11.499189928364299,20.55007292340907,1.6645243821336821
474,0,1,0.09533048014643411,11.39478807287344,20.699272840121353,1.6599762050631612
475,0,1,0.09572617891349602,11.295584134824285,20.844629617895333,1.6556273627202538
476,0,1,0.09610606383984104,11.20125857491146,20.98629354435427,1.6514675091402777
477,0,1,0.0964700343256858,11.111513959500442,21.124400207848314,1.6474868539846304
478,0,1,0.09681829463796095,11.0260736988694,21.259070535175645,1.643676152927168
479,1,0,0.09715121582669178,10.944681481778645,21.39041314833164,1.640026724840935
480,1,0,0.08829214968723895,10.867100651366998,21.51852575816737,2.4547956945447424
481,1,0,0.08769781457814647,10.992152108009538,21.353595741338662,2.463236236895738
482,1,0,0.08714521488462104,11.110313823011316,21.193451455199078,2.471150203884822
483,1,0,0.08663281316447032,11.221930577862706,21.038054935807125,2.4785718865451183
484,1,0,0.08615828948106047,11.327343417964606,20.88735716640356,2.485533759601132
485,1,0,0.08571875112382993,11.426884906699078,20.741297029048688,2.4920663555874247
486,1,0,0.0853110280485927,11.520875210902485,20.599801105246645,2.4981981810848435
487,1,0,0.0849317568224692,11.609617032743353,20.462786914142434,2.50395554515757
488,1,0,0.08457802979046293,11.69339647944944,20.330160911039698,2.5093627601559105
489,0,1,0.08424695451266047,11.772483082389332,20.201822162486238,2.5144422677200757
490,0,1,0.09359055664694507,11.847127238495812,20.07766535077275,1.679476389643294
491,0,1,0.09404898753153634,11.724981445945476,20.23945970613199,1.67426283224871
492,0,1,0.0944918068861184,11.609132562990418,20.39686277836784,1.669282798434772
493,0,1,0.09491894630821082,11.499190180815505,20.550073178604602,1.6645243930964853
494,0,1,0.09533046732301986,11.394788316769786,20.699273086545876,1.6599762157223008
495,0,1,0.09572617893226035,11.295584215865288,20.844629921168416,1.6556273662837797
496,0,1,0.09610606385759447,11.201258652806157,20.986293837914637,1.6514675125856197
497,0,1,0.09647003434250209,11.111514034376452,21.124400491994063,1.647486857315155
498,0,1,0.09681829465390661,11.026073770848726,21.259070810196697,1.6436761561461932
499,1,0,0.09715121584182689,10.944681550977945,21.390413414509876,1.6400267279517255
500,1,0,0.08829214970337544,10.867100717897857,21.518526015776768,2.454795699053387
501,1,0,0.08769781459434133,10.99215217212102,21.35359599016534,2.463236241205769
502,1,0,0.08714521490084466,11.11031388477639,21.193451695555726,2.471150208006149
503,1,0,0.08663281318069503,11.2219306373534,21.038055167994735,2.478571890487006
504,1,0,0.08615828949726047,11.327343475251872,20.887357390711884,2.4855337633722576
505,1,0,0.08571875113998109,11.42688496185267,20.741297245756673,2.4920663591959253
506,1,0,0.08531102806467282,11.520875263990867,20.59980131462284,2.498198184538365
507,1,0,0.08493175683845762,11.609617083833614,20.4627871164454,2.5039555484633054
508,1,0,0.08457802980634062,11.693396528607238,20.330161106518386,2.509362763320639
509,0,1,0.08424695452841019,11.772483129678836,20.20182235138035,2.514442270750194
510,0,1,0.09359055666103445,11.84712728397967,20.07766553331311,1.6794763915776632
511,0,1,0.09404898754480794,11.724981489609448,20.23945988288971,1.6742628341192025
512,0,1,0.09449180689863843,11.60913260491073,20.39686294951637,1.6692828002430948
513,0,1,0.09491894632003879,11.49919022106491,20.550073344312988,1.6645243948443331
514,0,1,0.09533048013323887,11.394788355417734,20.6992732469788,1.6599762174113541
515,0,1,0.09572617890005497,11.295584407594319,20.844630011146965,1.655627374714468
516,0,1,0.096106063826209,11.20125883827294,20.98629392442894,1.6514675207889575
517,0,1,0.0964700343119114,11.11151421380355,21.124400575163193,1.6474868652961678
518,0,1,0.09681829462408736,11.026073944449578,21.259070890136382,1.6436761639098885
519,1,0,0.09715121581275774,10.944681718957321,21.390413491332517,1.6400267355030824
520,1,0,0.08829214967157276,10.867100880452293,21.518526089591493,2.454795710069332
521,1,0,0.0876978145635956,10.992152329965592,21.353596060849096,2.463236251817207
522,1,0,0.08714521487110366,11.110314038021341,21.19345176324414,2.4711502182315477
523,1,0,0.08663281315191163,11.221930786109228,21.038055232817026,2.478571900343652
524,1,0,0.08615828946939197,11.327343619628962,20.887357452791207,2.48553377287636
525,1,0,0.08571875111298867,11.426885101960968,20.741297305210466,2.4920663683627065
526,1,0,0.08531102803852054,11.520875399939591,20.59980137156312,2.4981981933821427
527,1,0,0.08493175681311249,11.609617215730994,20.462787170979066,2.5039555569975707
528,1,0,0.08457802978177201,11.693396656560292,20.330161158747476,2.509362771558125
529,0,1,0.0842469545045891,11.772483253793185,20.201822401402307,2.514442278702935
530,0,1,0.09359055664017871,11.847127404359375,20.077665581221005,1.6794763966972555
531,0,1,0.09404898752453206,11.724981606010697,20.239459928926024,1.6742628391056398
532,0,1,0.09449178399751307,11.609132717478772,20.3968629937442,1.6692828050989588
533,0,1,0.09491894626556108,11.499190372850945,20.550073183636457,1.6645244014357077
534,0,1,0.09533046728166689,11.394788502656924,20.699273090769697,1.6599762238462317
535,0,1,0.09572617889214546,11.295584395820134,20.844629924622456,1.655627374196735
536,0,1,0.09610606381866366,11.201258827035813,20.986293840636073,1.6514675202919307
537,0,1,0.09647003430470599,11.11151420307957,21.124400494018996,1.6474868648191596
538,0,1,0.0968182946172001,11.02607393421593,21.259070811560143,1.643676163452224
539,1,0,0.09715121580616873,10.944681709192238,21.390413415245764,1.6400267350641025
540,1,0,0.08829214966449297,10.867100871135,21.518526015917942,2.45479570943792
541,1,0,0.08769781455656951,10.992152321068417,21.353595989645736,2.463236251219075
542,1,0,0.08714521486413679,11.110314029529462,21.19345169442466,2.4711502176649196
543,1,0,0.08663281314500922,11.221930778008122,21.038055166298246,2.478571899806868
544,1,0,0.08615828946255899,11.327343611904432,20.887357388492983,2.485533772367867
545,1,0,0.08571875110622992,11.426885094599154,20.74129724305556,2.4920663678810495
546,1,0,0.08531102803184033,11.520875392926978,20.599801311477105,2.4981981929259556
547,1,0,0.0849317568065149,11.609617209054417,20.46278711289021,2.5039555565655705
548,1,0,0.08457802977526076,11.693396650206942,20.330161102586665,2.5093627711491027
549,0,1,0.08424695449816752,11.772483247750612,20.201822347102933,2.514442278315751
550,0,1,0.09359055663446483,11.84712739861549,20.077665528718878,1.6794763964529755
551,0,1,0.09404898751910713,11.72498160055335,20.239459878063144,1.6742628388718561
552,0,1,0.09449180687376244,11.609132712294516,20.396862944471874,1.6692828048753245
553,0,1,0.09491894629594674,11.4991903250148,20.550073339064625,1.6645243993584022
554,0,1,0.0953304801098929,11.394788456054657,20.699273241540272,1.6599762218095464
555,0,1,0.09572617887742028,11.295584505034183,20.8446300055316,1.6556273789990834
556,0,1,0.09610606380425375,11.201258932626887,20.986293918649682,1.651467524962305
557,0,1,0.09647003429060648,11.111514305178197,21.124400569232602,1.6474868693605609
558,0,1,0.09681829460340624,11.026074032947243,21.259070884066606,1.6436761678676388
559,1,0,0.09715121579267605,10.944681804676247,21.390413485135316,1.6400267393564976
560,1,0,0.08829214964968435,10.867100963486843,21.518526083278218,2.4547957156963944
561,1,0,0.08769781454231954,10.992152410689476,21.35359605438855,2.4632362572440423
562,1,0,0.08714521485041488,11.110314116485483,21.19345175665582,2.4711502234671334
563,1,0,0.08663281313178761,11.221930862364879,21.038055226118896,2.4785719053963953
564,1,0,0.08615828944981259,11.327343693727519,20.887357445999857,2.4855337777541444
565,1,0,0.0857187669578352,11.426885173953801,20.74129729834119,2.4920663730729378
566,1,0,0.08531102805606222,11.52087541888526,20.599801530293533,2.4981981946146017
567,1,0,0.08493175683043878,11.609617233776818,20.46278732443186,2.5039555581652047
568,1,0,0.08457802979887295,11.693396673740416,20.330161307105364,2.5093627726641636
569,0,1,0.0842469545214559,11.7724832701408,20.201822544841356,2.5144422797504236
570,0,1,0.09359055665518778,11.847127419906718,20.077665719910893,1.6794763973584637
571,0,1,0.09404898753878053,11.724981620789038,20.23946006328445,1.6742628397387194
572,0,1,0.0944917840110582,11.60913273152407,20.396863123899855,1.6692828057048326
573,0,1,0.09491894627845453,11.499190386197448,20.550073309714772,1.6645244020152852
574,0,1,0.09533048009298495,11.394788515337257,20.699273212892866,1.6599762244004073
575,0,1,0.09572617886106656,11.295584562481599,20.844629977570186,1.6556273815251548
576,0,1,0.09610606378842676,11.201258988301353,20.98629389135823,1.6514675274248292
577,0,1,0.09647003427528122,11.111514359139454,21.124400542595485,1.6474868717607862
578,0,1,0.09681829458855996,11.026074085252661,21.259070858068597,1.6436761702068168
579,1,0,0.09715121577828802,10.94468185538095,21.390413459761564,1.6400267416358802
580,1,0,0.08829214963403066,10.867101012643811,21.51852605851424,2.45479571902765
581,1,0,0.08769781452706295,10.992152458523982,21.353596030230992,2.463236260459819
582,1,0,0.08714521483554133,11.110314163025096,21.19345173309244,2.471150226572528
583,1,0,0.08663281311728459,11.221930907637464,21.038055203137407,2.4785719083961832
584,1,0,0.08615828943566885,11.327343737761122,20.88735742358794,2.485533780652803
585,1,0,0.08571876694404075,11.426885216776544,20.741297276486545,2.4920663758746753
586,1,0,0.08531102804260776,11.520875460525248,20.599801508983923,2.498198197323379
587,1,0,0.08493175681731581,11.609617274262064,20.462787303655134,2.503955560784755
588,1,0,0.0845780297860735,11.693396713098755,20.330161286849474,2.5093627751980128
589,0,1,0.08424695450897234,11.772483308399837,20.201822525094396,2.514442282201906
590,0,1,0.09359054367350807,11.847127457093768,20.077665700661104,1.6794763989399808
591,0,1,0.09404898757265934,11.724981498713579,20.23946011137012,1.6742628345092083
592,0,1,0.09449178404377173,11.60913261328393,20.396863170902883,1.6692828006042906
593,0,1,0.09491894631006594,11.49919027165926,20.550073355658835,1.6645243970414147
594,0,1,0.09533048012355229,11.394788404373193,20.69927325780103,1.659976219550882
595,0,1,0.09572617889064286,11.295584454969077,20.84463002146492,1.655627376797626
596,0,1,0.09610606381706042,11.201258884122778,20.986293934261443,1.651467522816931
597,0,1,0.09647003430301639,11.111514258181954,21.124400584528537,1.6474868672701426
598,0,1,0.09681829461543676,11.026073987407857,21.25907089905233,1.6436761658310481
599,1,0,0.09715121580434312,10.944681760544723,21.390413499816315,1.6400267373726056
600,1,0,0.08829214966238583,10.867100920716098,21.51852609765987,2.4547957127979183
601,1,0,0.08769781455468725,10.99215236908488,21.35359606847892,2.4632362544470845
602,1,0,0.08714521486246139,11.110314076022169,21.193451770457454,2.4711502207671847
603,1,0,0.0866328131435241,11.221930823017757,21.038055239634684,2.4785719027892323
604,1,0,0.08615828946124898,11.327343655471376,20.88735745923297,2.4855337752358064
605,1,0,0.08571876696898052,11.42688513676339,20.741297311295046,2.4920663706397037
606,1,0,0.08531102806692481,11.520875382735372,20.599801542971765,2.4981981922629686
607,1,0,0.08493175684102626,11.609617198642368,20.462787336838275,2.503955555891871
608,1,0,0.08457802980919242,11.693396639596493,20.33016131924391,2.509362770466013
609,0,1,0.08424695453151416,11.772483236962726,20.201822556716102,2.514442277624508
610,0,1,0.09359055666403861,11.847127387670097,20.077665731525997,1.679476395987482
611,0,1,0.09404898754732192,11.724981589570739,20.239460074646257,1.6742628384013791
612,0,1,0.09449178401930723,11.609132701288368,20.39686313501371,1.6692828044005505
613,0,1,0.09491894628642696,11.499190356910116,20.550073320585874,1.6645244007434699
614,0,1,0.09533048010069525,11.394788486965492,20.69927322352628,1.6599762231604602
615,0,1,0.095726178868528,11.295584534993944,20.844629987970844,1.6556273803164705
616,0,1,0.0961060637956514,11.201258961667634,20.986293901530946,1.6514675262467993
617,0,1,0.09647003428228008,11.111514333330708,21.12440055254495,1.6474868706127994
618,0,1,0.09681829459534305,11.026074060241081,21.259070867799394,1.6436761690882609
619,1,0,0.09715121578486453,10.944681831139821,21.390413469278165,1.6400267405461428
620,1,0,0.08829214964118856,10.867100989147465,21.518526067821018,2.4547957174353567
621,1,0,0.08769781453403519,10.992152435665226,21.353596039331368,2.46323625892309
622,1,0,0.08714521484233474,11.110314140790441,21.193451741989406,2.4711502250889024
623,1,0,0.08663281312390525,11.221930886013293,21.038055211834077,2.4785719069633525
624,1,0,0.08615828944212219,11.327343716733743,20.887357432087537,2.485533779268606
625,1,0,0.08571876695033168,11.426885196332242,20.741297284792378,2.4920663745370786
626,1,0,0.0853110280487408,11.520875440650322,20.599801517099365,2.498198196030469
627,1,0,0.08493175682329511,11.60961725494287,20.462787311583607,2.503955559534729
628,1,0,0.0845780297919029,11.693396694321747,20.330161294594433,2.5093627739891686
629,0,1,0.0842469545146556,11.772483290151586,20.201822532659307,2.514442281032633
630,0,1,0.09359054367851023,11.847127439360994,20.077665708049437,1.679476398185829
631,0,1,0.09404898757748499,11.724981481539041,20.239460118588287,1.6742628337734797
632,0,1,0.09449178404843071,11.609132596648106,20.396863177954724,1.6692827998866688
633,0,1,0.09491894631456733,11.499190255543446,20.550073362548098,1.6645243963415783
634,0,1,0.09533048012790442,11.39478838875946,20.69927326453136,1.6599762188685063
635,0,1,0.09572617889485335,11.295584439840233,20.844630028039877,1.655627376132382
636,0,1,0.09610606382113625,11.201258869462327,20.98629394068449,1.651467522168488
637,0,1,0.09647003430696387,11.111514243974064,21.124400590803056,1.6474868666381681
638,0,1,0.09681829461926167,11.026073973637324,21.259070905181613,1.6436761652152088
639,1,0,0.0971512158080507,10.944681747196942,21.39041350580358,1.6400267367725687
640,1,0,0.08829214966642028,10.867100907777031,21.518526103508247,2.4547957119210673
641,1,0,0.0876978145586183,10.99215235649536,21.353596074189777,2.4632362536007273
642,1,0,0.08714521486629274,11.110314063774856,21.193451776033253,2.471150219949972
643,1,0,0.08663281314725908,11.22193081110524,21.03805524507793,2.4785719019999024
644,1,0,0.08615828946489054,11.327343643886197,20.887357464546202,2.4855337744731734
645,1,0,0.08571875110863182,11.426885125498071,20.741297316480818,2.492066369902654
646,1,0,0.08531102803430216,11.520875422775081,20.599801382369144,2.4981981948676433
647,1,0,0.08493175680902701,11.609617237883214,20.46278718134015,2.503955558430904
648,1,0,0.08457802977781417,11.693396678047376,20.33016116868215,2.5093627729414414
649,0,1,0.08424695450075405,11.772483274633027,20.201822410928273,2.5144422800382666
650,0,1,0.09359055663682306,11.847127424569598,20.07766559035519,1.6794763975567701
651,0,1,0.09404898752126686,11.724981625550889,20.239459937712315,1.6742628399427095
652,0,1,0.09449178399433512,11.609132736373459,20.396863002194188,1.6692828059140217
653,0,1,0.09491894626246723,11.4991903911236,20.550073191761438,1.6645244022292056
654,0,1,0.09533046727865419,11.394788520330026,20.699273098580676,1.659976224618609
655,0,1,0.09572617888921107,11.295584412915215,20.844629932130147,1.655627374948438
656,0,1,0.09610606381580501,11.201258843573505,20.9862938478509,1.6514675210234058
657,0,1,0.09647003430192068,11.111514219079652,21.12440050095109,1.6474868655308517
658,0,1,0.09681829461448586,11.02607394969737,21.25907081821936,1.6436761641445774
659,1,0,0.0971512158035236,10.944681724173238,21.390413421641668,1.6400267357375595
660,1,0,0.08829214966159993,10.867100885633024,21.51852602205982,2.454795710420418
661,1,0,0.08769781455377144,10.992152335147328,21.353595995522934,2.46323625216556
662,1,0,0.08714521486142908,11.110314043199038,21.193451700048772,2.471150218577034
663,1,0,0.08663281314238767,11.221930791278169,21.03805517168032,2.4785719006861493
664,1,0,0.08615828946001984,11.327343624784744,20.887357393643537,2.485533773215757
665,1,0,0.08571875110376967,11.426885107099487,20.741297247984615,2.4920663686989006
666,1,0,0.08531102802945582,11.520875405057026,20.59980131619422,2.498198193715043
667,1,0,0.08493175680420323,11.609617220823791,20.462787117404506,2.503955557327094
668,1,0,0.08457802977301916,11.693396661625144,20.330161106906836,2.5093627718841947
669,0,1,0.08424695449599344,11.772483258827023,20.201822351237283,2.514442279025483
670,0,1,0.09359055663256079,11.84712740935935,20.077665532675336,1.679476396909898
671,0,1,0.09404898751725686,11.72498161094275,20.23945988186242,1.674262839316921
672,0,1,0.0944918068719638,11.609132722342375,20.39686294811931,1.6692828053087607
673,0,1,0.09491894629419771,11.49919033473349,20.550073342565426,1.6645243997804404
674,0,1,0.09533048010819153,11.394788465456022,20.699273244899516,1.6599762222204195
675,0,1,0.09572617887576483,11.295584514129569,20.84463000875422,1.6556273793990244
676,0,1,0.09610606380264254,11.201258941427168,20.986293921740486,1.6514675253515483
677,0,1,0.096470034289038,11.111514313693801,21.124400572196258,1.6474868697393394
678,0,1,0.09681829460187906,11.026074041188169,21.259070886907658,1.6436761682361856
679,1,0,0.09715121579118892,10.94468181265209,21.390413487858172,1.640026739715044
680,1,0,0.08829214964805905,10.867100971206815,21.518526085887157,2.4547957162195595
681,1,0,0.08769781454074589,10.99215241818771,21.353596056878374,2.463236257748127
682,1,0,0.08714521484889046,11.1103141237671,21.19345175903195,2.4711502239530057
683,1,0,0.08663281313031024,11.221930869435024,21.0380552283865,2.478571905864867
684,1,0,0.0861582894483802,11.327343700591333,20.887357448163836,2.4855337782059777
685,1,0,0.08571876695644602,11.426885180616408,20.741297300406206,2.4920663735088477
686,1,0,0.08531102805471459,11.52087542535175,20.59980153226403,2.4981981950352616
687,1,0,0.08493175682913116,11.609617240052245,20.462787326312075,2.5039555585712487
688,1,0,0.08457802979760388,11.693396679829775,20.33016130889932,2.50936277305619
689,0,1,0.08424695452022404,11.772483276049023,20.201822546552897,2.5144422801289985
690,0,1,0.0935905566541081,11.84712742563867,20.077665721543678,1.6794763976022364
691,0,1,0.09404898753773255,11.724981626332802,20.239460064848128,1.6742628399762052
692,0,1,0.09449178401004055,11.60913273688648,20.396863125396845,1.6692828059361517
693,0,1,0.09491894627746596,11.49919039138504,20.550073311147425,1.6645244022405585
694,0,1,0.09533048009202423,11.394788520356297,20.69927321426348,1.6599762246197571
695,0,1,0.0957261788601326,11.295584567338087,20.84462997888099,1.6556273817387037
696,0,1,0.09610606378751851,11.201258993001042,20.986293892611403,1.6514675276327002
