,investment,durable_stock,y_list
0,0.11305941641330719,3.0,1.0777332391386387
1,0.11300352215766907,3.001847982406616,1.0779522734724587
2,0.11295114457607269,3.003586530685425,1.0781582545334019
3,0.11290204524993896,3.0052223205566406,1.0783519879781434
4,0.11285591125488281,3.0067615509033203,1.0785342209644773
5,0.11281256377696991,3.0082099437713623,1.0787056424239956
6,0.11277182400226593,3.009572982788086,1.0788669115102243
7,0.11273349821567535,3.0108559131622314,1.0790186577759082
8,0.11269740760326385,3.0120632648468018,1.0791614249562658
9,0.11266343295574188,3.0131993293762207,1.079295727549213
10,0.11263144016265869,3.014268636703491,1.0794221072885741
11,0.11260129511356354,3.0152747631073,1.0795409923492822
12,0.11257289350032806,3.016221523284912,1.07965283835819
13,0.11254613101482391,3.0171122550964355,1.0797580439537269
14,0.11252088844776154,3.0179502964019775,1.0798570072009035
15,0.11249710619449615,3.0187387466430664,1.079950097492872
16,0.11247469484806061,3.0194804668426514,1.0800376556195812
17,0.11245359480381012,3.0201780796051025,1.0801199938292745
18,0.11243368685245514,3.020834445953369,1.0801974521513338
19,0.11241491138935089,3.021451711654663,1.0802702858865991
20,0.11239723861217499,3.0220320224761963,1.0803387500713104
21,0.11238057911396027,3.0225777626037598,1.0804031276218233
22,0.11236488819122314,3.0230910778045654,1.0804636730993276
23,0.11235009133815765,3.023573637008667,1.08052058462911
24,0.1123361736536026,3.0240273475646973,1.080574088288667
25,0.11232304573059082,3.02445387840271,1.0806243818849106
26,0.11231069266796112,3.0248546600341797,1.0806716349806962
27,0.11229906976222992,3.02523136138916,1.0807160451311817
28,0.11228811740875244,3.025585412979126,1.0807577816736256
29,0.1122778058052063,3.0259182453155518,1.0807970138502017
30,0.1122681051492691,3.026231050491333,1.0808338827159583
31,0.11225897073745728,3.0265250205993652,1.0808685292541478
32,0.11225037276744843,3.026801109313965,1.0809010662855632
33,0.11224231123924255,3.0270605087280273,1.0809316346725917
34,0.1122346967458725,3.0273044109344482,1.0809603752223782
35,0.11222752928733826,3.027533531188965,1.080987372507465
36,0.11222079396247864,3.0277488231658936,1.0810127391564275
37,0.11221446096897125,3.0279510021209717,1.0810365596710947
38,0.1122085303068161,3.0281407833099365,1.8017648642070232
39,0.35716579109430313,3.1091885566711426,1.8175381817022545
40,0.33134039491415024,3.6339833736419678,1.9135348751855241
41,0.2912786304950714,4.122655391693115,1.9948876158603268
42,0.27903534658253193,4.538817405700684,2.0592122249652824
43,0.26650629192590714,4.931857585906982,2.116427943764965
44,0.2641149740666151,5.298624515533447,2.1671244436704287
45,0.26327112317085266,5.6590495109558105,2.214702347012113
46,0.26249363273382187,6.015754699707031,2.259829909116751
47,0.26215831749141216,6.368315696716309,2.3027040558818106
48,0.2619601618498564,6.71725606918335,2.3435992020092975
49,0.26145985536277294,7.062495231628418,2.382682682328387
50,0.2597105633467436,7.402971267700195,2.4199924667918435
51,0.2545204944908619,7.735350131988525,2.4553217174424695
52,0.2440150287002325,8.05086612701416,2.4879295172702527
53,0.2314276248216629,8.33592414855957,2.516661190419043
54,0.22105451487004757,8.584912300109863,2.5412234119646038
55,0.2136162742972374,8.803264617919922,2.562373608852264
56,0.20854810625314713,8.998498916625977,2.5809888934247027
57,0.205182246863842,9.17681884765625,1.5586538469466933
58,0.0,9.12955379486084,1.5560000820347732
59,0.0,8.764371871948242,1.5351793719520175
60,0.0,8.413797378540039,1.5146372716998215
61,0.0,8.077245712280273,1.4943700351013063
62,0.0,7.754156112670898,1.4743739933011168
63,0.0,7.4439897537231445,2.4244091588878773
64,0.26120657473802567,7.146230220794678,2.391968323541738
65,0.25887156184762716,7.4851789474487305,2.4288278545247115
66,0.252427002415061,7.814526081085205,2.463586898668528
67,0.24090729840099812,8.123821258544922,2.4953469137244952
68,0.22861360013484955,8.400015830993652,2.523030191702669
69,0.21898106299340725,8.640813827514648,2.546672196400545
70,0.2121850624680519,8.85285472869873,2.567127945671954
71,0.20759199559688568,9.04344654083252,2.585236178767439
72,0.20455199480056763,9.218382835388184,2.6016332671343108
73,0.20254887640476227,9.381816864013672,2.616764906857439
74,0.20122066885232925,9.536566734313965,2.6309305880850564
75,0.2003287822008133,9.684501647949219,2.644329162391268
76,0.19971973448991776,9.82685661315918,2.65709350208762
77,0.19929539412260056,9.964456558227539,2.6693142626739323
78,0.1989925652742386,10.097860336303711,2.681054866475361
79,0.19877032190561295,10.227456092834473,2.6923612346230765
80,0.1986018270254135,10.353519439697266,2.7032676926138217
81,0.19846929609775543,10.476252555847168,2.7138008845237307
82,0.19836071133613586,10.595808982849121,2.723982246478556
83,0.19826798886060715,10.712307929992676,2.7338294581585236
84,0.19818561524152756,10.825846672058105,2.7433576543397473
85,0.1981097087264061,10.936507225036621,2.7525800987964106
86,0.19803769886493683,11.044360160827637,2.7615085871730822
87,0.19796770066022873,11.149468421936035,2.7701538285905376
88,0.19789841771125793,11.251891136169434,2.7785258087633986
89,0.19782907515764236,11.35168170928955,2.7866336734869446
90,0.1977590098977089,11.448891639709473,2.7944860748514837
91,0.19768791645765305,11.543570518493652,2.802091198118246
92,0.19761554151773453,11.635766983032227,2.8094568623261957
93,0.197541743516922,11.725528717041016,2.816590540921223
94,0.19746659696102142,11.812901496887207,2.8234993055443685
95,0.19739006459712982,11.897932052612305,2.8301900699588978
96,0.19731225818395615,11.980666160583496,1.7020016721699673
97,0.0,11.837265014648438,1.695251806127788
98,0.0,11.363774299621582,1.6725677601193354
99,0.0,10.909223556518555,1.650187264655424
