,shock_0,shock_1,s_0,s_1,k_0,k_1,y_0,y_1
322,1,0,0.1004119634628296,0.09736633300781251,16.9808133720216,16.98933527857631,2.8065242085385114,1.871297783216996
323,1,0,0.10004253387451173,0.09704639911651612,17.128990470973168,16.84471783710497,2.813848923951321,1.8665047916212807
324,1,0,0.09979612827301027,0.0968523144721985,17.271568785673256,16.70354723943461,2.820855125106966,1.861798173407034
325,1,0,0.09967106580734254,0.09678347110748292,17.4091887555572,16.566083961250214,2.8275793822009594,1.8571883231839756
326,1,0,0.0996681332588196,0.09684062004089357,17.54246890601144,16.43257615650514,2.8340562164046754,1.8526854170980256
327,1,0,0.09978790283203126,0.0970236897468567,17.672017094862145,16.303261681423265,2.840318764318144,1.8482994607847225
328,1,0,0.10002872943878176,0.09732906818389894,17.79842967668004,16.17836473815897,2.846398829455437,1.8440401543657985
329,0,1,0.10038403272628786,0.09774842262268067,17.9222836236736,16.058084042896656,2.852326585181293,1.8399164613004748
330,0,1,0.10066673755645754,0.09777259826660158,18.044115125543563,15.942580916251123,1.905419755924466,2.7539042420486743
331,0,1,0.10024137496948243,0.09725385904312135,17.8873184596935,16.097950628808025,1.9004373567263184,2.761928448368413
332,0,1,0.09997887611389161,0.09690109491348269,17.734130642108546,16.24688177547327,1.8955400201490709,2.769569399525634
333,0,1,0.0998558521270752,0.09669177532196047,17.58489878567013,16.39022197138675,1.8907405954115444,2.776877340392114
334,0,1,0.09985145330429078,0.09660623073577883,17.439887621294083,16.528711522677554,1.886049521149586,2.7838956092424145
335,0,1,0.0999461889266968,0.09662586450576784,17.29928905716705,16.662995708508877,1.8814750502407784,2.790661563606384
336,0,1,0.10012092590332032,0.09673268795013429,17.16322940002032,16.793629157432903,1.8770234101459682,2.7972070468466925
337,0,1,0.1003581762313843,0.0969096064567566,17.031772856079822,16.92107969018334,1.8726988506515287,2.8035587880432984
338,0,1,0.10064313411712648,0.09714181423187257,16.90493022007649,17.045732145667507,1.8685038701482555,2.8097387691294387
339,1,0,0.10096428394317629,0.0974175810813904,16.782669463185037,17.16789896465293,1.8644395172849162,2.815764898399226
340,1,0,0.10153459310531618,0.09839211702346803,16.664927172139326,17.28783439279623,2.790758602147663,1.8811012199350512
341,1,0,0.10090845823287965,0.0978146553039551,16.82634360399066,17.137166980528256,2.7988406441461438,1.87616787545974
342,1,0,0.10041210651397707,0.09736647605895997,16.980792050774458,16.98937906007148,2.8065231513696722,1.8712992299152853
343,1,0,0.1000425696372986,0.09704643487930299,17.128970242102387,16.844760661126653,2.8138479270272487,1.8665062151744323
344,1,0,0.09979612827301027,0.0968523144721985,17.271549184490162,16.703588834528034,2.820854164705735,1.8617995642780927
345,1,0,0.09967110157012941,0.09678343534469606,17.409169621492428,16.56612426665822,2.8275784498811034,1.857189678748807
346,1,0,0.09966809749603273,0.0968405842781067,17.542450495855284,16.432614998562716,2.834055324133976,1.8526867308674568
347,1,0,0.09978790283203126,0.09702358245849611,17.67199897750145,16.30329922313226,2.8403178907489686,1.848300737613849
348,1,0,0.10002862215042116,0.09732896089553834,17.79841217321431,16.178400651458528,2.846397989687057,1.8440413824042823
349,0,1,0.10038396120071412,0.09774835109710694,17.92226609836747,16.058118555174254,2.852325748436689,1.8399176476124854
350,0,1,0.10066663026809694,0.09777252674102785,18.04409773075683,15.942614173797336,1.9054192048686582,2.75390596550922
351,0,1,0.1002413034439087,0.09725378751754762,17.887301171852943,16.09798272021264,1.9004368057023762,2.761930100145777
352,0,1,0.09997880458831788,0.09690105915069581,17.73411362118824,16.246912671215462,1.8955394743566587,2.76957097954289
353,0,1,0.0998558521270752,0.09669177532196047,17.584881966820305,16.390251908950486,1.89074005289902,2.7768788620229263
354,0,1,0.09985148906707765,0.09660626649856568,17.439871258228678,16.528740617168253,1.8860489902706754,2.7838970793384026
355,0,1,0.0999461889266968,0.09662586450576784,17.299273235406396,16.66302413104777,1.881474534007007,2.790662991638429
356,0,1,0.10012092590332032,0.09673268795013429,17.163214006136975,16.793656775757466,1.87702290508912,2.7972084269080284
357,0,1,0.10035821199417115,0.09690964221954347,17.031757878398952,16.92110652580023,1.872698356597951,2.8035601219154125
358,0,1,0.10064320564270021,0.09714184999465944,16.904915743883503,17.045758369686393,1.868503390131532,2.80974006592213
359,1,0,0.10096431970596315,0.097417688369751,16.78265563008196,17.167924534885,1.8644390562559092,2.8157661565565206
360,1,0,0.1015346646308899,0.09839218854904176,16.664913685397064,17.287859801189605,2.790757924588399,1.8811020493460828
361,1,0,0.10090856552124025,0.09781472682952883,16.826330732329144,17.13719180392126,2.7988400018365622,1.8761686907548634
362,1,0,0.10041214227676393,0.09736647605895997,16.980779984825364,16.98940325806241,2.8065225531047533,1.8713000295029407
363,1,0,0.10004264116287233,0.09704647064208986,17.128958671763186,16.844784051672786,2.8138473568146405,1.8665069927202709
364,1,0,0.09979612827301027,0.09685235023498537,17.271538244789664,16.703611542731576,2.820853628691746,1.8618003236018001
365,1,0,0.09967106580734254,0.09678347110748292,17.409158884246857,16.566146429147235,2.8275779267014562,1.8571904241239938
366,1,0,0.09966809749603273,0.0968405842781067,17.542439750127638,16.432636690872815,2.834054803328861,1.8526874645736233
367,1,0,0.0997878670692444,0.09702358245849611,17.671988491619913,16.30332024590302,2.8403173851483885,1.8483014526173207
368,1,0,0.10002862215042116,0.09732885360717775,17.798401734214373,16.178421084362853,2.8463974888521357,1.8440420810970384
369,0,1,0.10038388967514039,0.09774827957153322,17.922256091856767,16.05813789173042,2.8523252706762285,1.8399183122791927
370,0,1,0.10066655874252321,0.09777241945266725,18.04408767302455,15.942632721738432,1.9054188862459105,2.7539069266928307
371,0,1,0.1002413034439087,0.09725375175476075,17.887291247130424,16.09800025086004,1.9004364893665895,2.7619310024651256
372,0,1,0.09997880458831788,0.09690105915069581,17.734104026024024,16.246929505004182,1.8955391666781976,2.769571840426864
373,0,1,0.09985581636428835,0.09669177532196047,17.58487263233459,16.390268270336385,1.890739751803636,2.776879693619128
374,0,1,0.09985148906707765,0.09660626649856568,17.43986201876617,16.528756576908236,1.8860486905078748,2.78389788575662
375,0,1,0.0999461889266968,0.09662593603134156,17.299264247776893,16.66303964108749,1.8814742407577087,2.7906637709077757
376,0,1,0.10012096166610719,0.09673272371292116,17.163205142221088,16.793672264203224,1.8770226142733764,2.7972092008501943
377,0,1,0.10035824775695802,0.09690964221954347,17.031749352433724,16.921121725745582,1.872698075360442,2.8035608774324445
378,0,1,0.10064320564270021,0.0971418857574463,16.90490760573674,17.045773080003837,1.868503120278237,2.809740793355106
379,1,0,0.10096435546875002,0.097417688369751,16.78264765095086,17.167939035371436,1.8644387903276831,2.815766870037643
380,1,0,0.10153470039367678,0.09839218854904176,16.664906077130528,17.28787383071687,2.790757542357193,1.8811025073142518
381,1,0,0.10090860128402711,0.09781476259231568,16.82632351289944,17.13720534271653,2.7988396415792014,1.8761691354203092
382,1,0,0.10041214227676393,0.09736651182174684,16.9807730861276,16.98941647874651,2.8065222110470804,1.8713004663610118
383,1,0,0.10004264116287233,0.09704647064208986,17.128951881200745,16.844797021608304,2.8138470221601666,1.866507423865047
384,1,0,0.09979612827301027,0.09685235023498537,17.271531619925916,16.70362411208637,2.8208533040922834,1.8618007438993378
385,1,0,0.09967110157012941,0.09678343534469606,17.40915242158667,16.566158610751426,2.8275776118038016,1.8571908338189027
386,1,0,0.09966809749603273,0.09684054851531984,17.542433712645806,16.432648281787536,2.8340545107146626,1.852687856616681
387,1,0,0.0997878670692444,0.09702354669570924,17.671982661513475,16.303331322763523,2.840317104036482,1.8483018293511184
388,1,0,0.10002858638763429,0.09732885360717775,17.798396106699894,16.178431664088244,2.8463972188591593,1.844042442865117
389,0,1,0.10038388967514039,0.09774820804595949,17.922250395603918,16.05814820473803,2.852324998708776,1.8399186667739806
390,0,1,0.10066655874252321,0.09777241945266725,18.044082236423517,15.94264240844336,1.9054187140176955,2.753907428672872
391,0,1,0.10024126768112183,0.0972537159919739,17.887285957479282,16.09800966735797,1.900436320766767,2.7619314871410823
392,0,1,0.09997876882553101,0.09690105915069581,17.734098781054257,16.2469385102887,1.895538998492988,2.7695723009590076
393,0,1,0.09985581636428835,0.0966917395591736,17.584867371556122,16.39027708193592,1.8907395821106694,2.7768801414839244
394,0,1,0.09985148906707765,0.09660623073577883,17.439856962840864,16.52876493374766,1.8860485264746574,2.783898308013129
395,0,1,0.09994622468948365,0.09662593603134156,17.299259391413404,16.663047555200713,1.881474082303738,2.790664168535564
396,0,1,0.10012099742889406,0.09673275947570802,17.163200577632836,16.793679897071833,1.8770224645140026,2.797209582256832
397,0,1,0.10035824775695802,0.09690964221954347,17.03174500997149,16.921129292968885,1.8726979321199346,2.8035612535629677
398,0,1,0.10064324140548707,0.0971418857574463,16.904903381251348,17.04578043282112,1.8685029801982376,2.8097411569556447
399,1,0,0.10096439123153687,0.09741772413253785,16.782643697855576,17.167946121341245,1.8644386585790174,2.815767218695151
400,1,0,0.10153470039367678,0.09839222431182863,16.664902326600075,17.28788086529322,2.7907573539344934,1.8811027369449882
401,1,0,0.10090863704681398,0.09781479835510255,16.826319793969752,17.137212317680362,2.79883945600054,1.8761693645045108
402,1,0,0.1004121780395508,0.09736654758453371,16.98076960262797,16.98942333836477,2.806522038324913,1.87130069302692
403,1,0,0.10004260540008546,0.09704647064208986,17.128948627441154,16.84480376897027,2.8138468618074066,1.8665076481598142
