Wall time,Step,Value
1626892048.0175166,5000,10.787070274353027
1626892052.8987162,10000,11.873459815979004
1626892057.6048195,15000,12.969375610351562
1626892062.2886398,20000,14.169807434082031
1626892066.9726148,25000,15.339608192443848
1626892071.6711192,30000,16.462158203125
1626892076.3606489,35000,17.71166229248047
1626892081.036892,40000,18.867481231689453
1626892085.729517,45000,19.94295883178711
1626892090.4217725,50000,21.088335037231445
1626892095.1618965,55000,22.101045608520508
1626892099.826517,60000,22.95698356628418
1626892104.5576837,65000,23.795886993408203
1626892109.2627904,70000,24.368576049804688
1626892114.0219805,75000,24.71570587158203
1626892118.7515538,80000,24.88201904296875
1626892123.6663203,85000,24.88516616821289
1626892128.4014325,90000,24.70633888244629
1626892133.093121,95000,24.348649978637695
1626892138.0160072,100000,23.91497802734375
1626892142.6901386,105000,23.5502872467041
1626892147.3891695,110000,23.26661491394043
1626892152.0555222,115000,22.565481185913086
1626892156.7273264,120000,21.216236114501953
1626892161.4798126,125000,20.18756675720215
1626892166.2189846,130000,19.657730102539062
1626892171.3241677,135000,18.688676834106445
1626892176.037639,140000,18.128068923950195
1626892180.8190725,145000,17.560041427612305
1626892185.486431,150000,17.29619789123535
1626892190.1921487,155000,17.332141876220703
1626892194.9435997,160000,17.59328269958496
1626892199.6110446,165000,17.58624267578125
1626892204.3584943,170000,17.35007095336914
1626892209.0452402,175000,17.40461540222168
1626892214.3580785,180000,17.53911781311035
1626892219.023936,185000,17.830629348754883
1626892223.6947553,190000,17.965139389038086
1626892228.4990125,195000,18.435115814208984
1626892233.1724718,200000,19.270130157470703
1626892237.9551058,205000,20.09061622619629
1626892242.652832,210000,20.74386215209961
1626892247.4896333,215000,20.886320114135742
1626892252.1312497,220000,21.0170955657959
1626892256.781011,225000,21.01451873779297
1626892261.451798,230000,20.828561782836914
1626892266.1328514,235000,20.93018341064453
1626892270.844784,240000,20.586931228637695
1626892275.4833004,245000,19.388748168945312
1626892280.3625574,250000,18.527801513671875
1626892285.1941924,255000,18.097177505493164
1626892290.0543582,260000,17.33717918395996
1626892294.7123075,265000,16.86250114440918
1626892299.3556929,270000,16.86078643798828
1626892303.9570885,275000,16.862308502197266
1626892308.7396164,280000,17.383676528930664
1626892313.404128,285000,18.283479690551758
1626892318.1769438,290000,18.839290618896484
1626892322.8140924,295000,19.081653594970703
1626892327.5060823,300000,19.23709487915039
1626892332.24162,305000,19.20994758605957
1626892337.0228364,310000,19.125354766845703
1626892341.9213293,315000,18.878028869628906
1626892346.6425643,320000,18.865346908569336
1626892351.4756203,325000,18.575580596923828
1626892356.199482,330000,18.166635513305664
1626892360.8818116,335000,17.348438262939453
1626892365.6519375,340000,17.005619049072266
1626892370.3492362,345000,16.950593948364258
1626892375.0692792,350000,17.09736442565918
1626892379.8534265,355000,16.516246795654297
1626892384.550357,360000,15.920876502990723
1626892389.3412488,365000,15.183022499084473
1626892394.1045518,370000,14.876945495605469
1626892398.9877555,375000,14.6929349899292
1626892403.7123628,380000,14.644681930541992
1626892408.4241529,385000,14.796509742736816
