,shock_0,s_0,k_0,y_0,c_0
630,0,0.09203381538391114,25.14788844068937,2.1049435064976914,1.9112175244271203
631,0,0.09208610057830811,25.02225917938461,2.101783326501422,1.9082382957034012
632,0,0.09213706254959107,24.901243873335567,2.098728690174697,1.9053579935734495
633,0,0.09218666553497316,24.784672819909456,2.09577639267235,1.9025737553249715
634,0,0.09223512411117556,24.67238234629908,2.0929233003910865,1.8998822600243437
635,0,0.09228222370147707,24.56421577137405,2.0901663807635233,1.897281179240597
636,0,0.09232803583145142,24.46002109624165,2.087502648547111,1.8947676292138034
637,0,0.09237266778945924,24.359652186511255,2.0849292005226587,1.8923387281182364
638,0,0.09241608381271364,24.26296871931446,2.082443218749177,1.889991971710036
639,1,0.09245828390121462,24.169835283934216,2.080041951758041,1.8877248424559594
640,1,0.09504075050354005,24.080121365672156,3.1165840770936426,2.82038158739928
641,1,0.09497834444046022,24.205406271574713,3.121439766973559,2.8249705856357945
642,1,0.09491894245147707,24.326169692400345,3.1261035932145607,2.829377146152872
643,1,0.09486225843429567,24.442574963423187,3.13058379454959,2.8336095455808086
644,1,0.0948082208633423,24.554778839749947,3.1348881781912246,2.83767500741139
645,1,0.09475668668746949,24.66293289897988,3.1390241897597124,2.8415806581062637
646,1,0.09470754861831666,24.767183260674265,3.142998916801901,2.8453331940815683
647,1,0.09466059207916261,24.867670934946965,3.1468191152191287,2.8489393546064594
648,1,0.09461570978164674,24.96453133892759,3.150491202900989,2.852405241577678
649,0,0.09457286596298219,25.057895068093167,3.1540213000720505,2.8557364664159457
650,0,0.09203381538391114,25.147888440751764,2.104943506499258,1.911217524428543
651,0,0.09208610057830811,25.022259179444834,2.10178332650294,1.9082382957047792
652,0,0.09213706254959107,24.9012438733937,2.0987286901761664,1.9053579935747835
653,0,0.09218666553497316,24.78467281996557,2.095776392673773,1.9025737553262634
654,0,0.09223512411117556,24.672382346353253,2.092923300392465,1.899882260025595
655,0,0.09228222370147707,24.564215771426344,2.0901663807648587,1.8972811792418092
656,0,0.09232803583145142,24.46002109629213,2.087502648548403,1.8947676292149764
657,0,0.09237266778945924,24.359652186559988,2.0849292005239106,1.8923387281193726
658,0,0.09241608381271364,24.26296871936151,2.0824432187503885,1.8899919717111355
659,1,0.09245828390121462,24.16983528397964,2.0800419517592137,1.8877248424570239
