Wall time,Step,Value
1626974578.373169,5000,4.729799747467041
1626974585.6726024,10000,6.694983005523682
1626974592.9374132,15000,8.706692695617676
1626974600.1262324,20000,10.572826385498047
1626974607.3822815,25000,12.740745544433594
1626974614.6862454,30000,14.545370101928711
1626974621.9743164,35000,15.722966194152832
1626974629.3726628,40000,16.963665008544922
1626974636.6893616,45000,17.954574584960938
1626974644.1419182,50000,18.487064361572266
1626974651.5142355,55000,18.610933303833008
1626974658.8063848,60000,18.39197540283203
1626974666.1167555,65000,18.178491592407227
1626974673.4191222,70000,17.464866638183594
1626974680.7544875,75000,17.119688034057617
1626974688.1520083,80000,16.343151092529297
1626974695.475233,85000,15.113216400146484
1626974703.3397155,90000,13.01712417602539
1626974710.6956568,95000,11.408716201782227
1626974718.064604,100000,11.484044075012207
1626974725.4631572,105000,10.867349624633789
1626974732.7291493,110000,10.888930320739746
1626974739.9876184,115000,11.04453182220459
1626974747.242548,120000,11.18006706237793
1626974754.546908,125000,11.735968589782715
1626974761.8344264,130000,12.07675552368164
1626974769.3017745,135000,11.749566078186035
1626974776.5114186,140000,10.783995628356934
1626974783.7122898,145000,10.638548851013184
1626974790.9744878,150000,10.496435165405273
1626974798.3608654,155000,10.34643268585205
1626974805.7159545,160000,10.313323974609375
1626974813.2444708,165000,9.335679054260254
1626974820.519268,170000,9.09951400756836
1626974827.8434553,175000,9.59632396697998
1626974835.2649474,180000,10.367290496826172
1626974842.5728788,185000,10.425105094909668
1626974849.829846,190000,9.892814636230469
1626974857.2696009,195000,10.365283966064453
1626974864.653477,200000,10.636016845703125
1626974871.922837,205000,9.527986526489258
1626974879.9739513,210000,9.673771858215332
1626974887.2930868,215000,9.197908401489258
1626974894.5840857,220000,8.398581504821777
1626974901.8572068,225000,8.2896728515625
1626974909.1549358,230000,8.514068603515625
1626974916.62413,235000,8.608922958374023
1626974923.8854356,240000,8.180171966552734
1626974931.1840527,245000,8.436629295349121
1626974938.4569838,250000,8.933189392089844
1626974946.8659592,255000,8.75078296661377
1626974954.0871787,260000,7.994017124176025
1626974961.3356476,265000,7.90126895904541
1626974968.762605,270000,7.834634304046631
1626974976.107535,275000,8.446706771850586
1626974983.6867814,280000,8.581428527832031
1626974991.3999295,285000,8.51047134399414
1626974998.703427,290000,8.730960845947266
1626975006.2058837,295000,8.151331901550293
1626975013.4617293,300000,7.731809139251709
1626975020.6970336,305000,7.944433689117432
1626975028.11028,310000,8.220413208007812
1626975035.514556,315000,8.521321296691895
1626975043.0451686,320000,8.253585815429688
1626975050.4225397,325000,8.882235527038574
1626975058.571859,330000,8.705092430114746
1626975065.8809614,335000,8.198389053344727
1626975073.3495562,340000,8.442763328552246
1626975080.8176472,345000,8.348462104797363
1626975088.3009787,350000,7.935640335083008
1626975095.7740653,355000,7.828073024749756
1626975103.2457213,360000,8.33872127532959
1626975110.591057,365000,7.852819442749023
1626975118.3749282,370000,8.22155475616455
1626975125.6942723,375000,8.495065689086914
1626975133.0268123,380000,8.776106834411621
1626975140.4696152,385000,8.961966514587402
1626975147.8856142,390000,8.320088386535645
1626975155.5381432,395000,8.252723693847656
1626975163.7021353,400000,8.312378883361816
1626975171.073285,405000,8.211464881896973
1626975178.2855086,410000,8.016695976257324
1626975185.5085316,415000,8.594476699829102
1626975192.9406161,420000,8.724372863769531
1626975200.5010755,425000,9.364477157592773
1626975207.7241051,430000,9.329254150390625
1626975215.024833,435000,9.590583801269531
1626975222.2949295,440000,9.663288116455078
1626975229.7997208,445000,10.280439376831055
1626975237.0456476,450000,11.04377555847168
1626975244.530835,455000,10.74690055847168
1626975251.9487514,460000,10.996920585632324
1626975259.2264447,465000,11.999732971191406
1626975266.628469,470000,11.097660064697266
1626975274.476615,475000,11.86436653137207
1626975281.783869,480000,11.053265571594238
1626975289.0312965,485000,11.295572280883789
1626975296.5219116,490000,11.309006690979004
1626975303.7886658,495000,11.223180770874023
1626975311.2909546,500000,11.377729415893555
1626975319.1760998,505000,11.420173645019531
1626975326.4219482,510000,11.554067611694336
1626975333.7918127,515000,11.06280517578125
1626975341.3041086,520000,11.929957389831543
1626975348.716819,525000,12.18982982635498
1626975356.0734694,530000,13.036537170410156
1626975363.3193107,535000,13.8040132522583
1626975370.5581877,540000,13.907404899597168
1626975378.2835171,545000,13.220722198486328
1626975386.106551,550000,12.86346435546875
1626975393.508518,555000,12.42628002166748
1626975400.880704,560000,12.030447959899902
1626975408.2324483,565000,12.873849868774414
1626975415.5281138,570000,13.308452606201172
1626975422.7936645,575000,12.828438758850098
1626975430.5155182,580000,12.058905601501465
1626975437.7424927,585000,11.219818115234375
1626975445.0683775,590000,11.425759315490723
1626975452.4756856,595000,11.332159996032715
1626975459.697784,600000,11.880817413330078
1626975467.4706764,605000,12.281089782714844
1626975474.7575107,610000,12.7046480178833
1626975482.0073388,615000,13.319746017456055
1626975489.2556002,620000,12.937704086303711
1626975496.5319202,625000,13.802336692810059
1626975504.6791124,630000,13.709476470947266
1626975511.9590032,635000,12.7590970993042
1626975519.3493931,640000,12.837186813354492
1626975526.6306512,645000,13.753692626953125
1626975534.0456522,650000,13.982980728149414
1626975541.3905687,655000,13.422452926635742
1626975548.6071367,660000,14.541671752929688
1626975556.03322,665000,13.960498809814453
1626975563.652808,670000,14.358301162719727
1626975570.921376,675000,15.085771560668945
1626975578.2411735,680000,14.589761734008789
1626975585.5177944,685000,14.687562942504883
1626975592.7739215,690000,14.710533142089844
1626975600.0183516,695000,14.847414016723633
1626975608.3037446,700000,15.501459121704102
1626975615.5630527,705000,14.981292724609375
1626975622.8470695,710000,14.460587501525879
1626975630.0893273,715000,15.165149688720703
1626975637.4637754,720000,15.878827095031738
1626975644.7413669,725000,16.366670608520508
1626975652.7477064,730000,16.83863639831543
1626975660.0991755,735000,17.42911720275879
1626975667.908481,740000,17.901247024536133
1626975676.170206,745000,17.970857620239258
1626975683.4425697,750000,18.226346969604492
1626975690.7581341,755000,18.01422119140625
1626975698.0025468,760000,18.04703712463379
1626975705.21589,765000,17.9068660736084
1626975713.0717576,770000,18.2460994720459
1626975720.7712934,775000,18.427074432373047
1626975728.0642245,780000,18.414796829223633
1626975735.3154485,785000,18.47136116027832
1626975742.9350872,790000,18.25057029724121
1626975750.4449914,795000,18.435562133789062
1626975757.6632388,800000,18.45086669921875
1626975765.055158,805000,18.539247512817383
1626975772.2772748,810000,18.4222469329834
1626975779.5287604,815000,18.34638023376465
1626975786.752598,820000,18.182321548461914
1626975794.0817375,825000,18.064516067504883
1626975801.2718399,830000,18.111095428466797
1626975808.5245576,835000,18.393423080444336
1626975816.0798118,840000,18.299898147583008
1626975823.3793821,845000,18.406126022338867
1626975830.702634,850000,18.333946228027344
1626975838.348996,855000,18.451444625854492
1626975845.8053572,860000,18.350433349609375
1626975853.0505116,865000,18.389785766601562
1626975860.5798419,870000,18.237688064575195
1626975867.781844,875000,18.208833694458008
1626975874.9850686,880000,18.095205307006836
1626975882.3692324,885000,18.319793701171875
1626975889.766139,890000,18.149860382080078
1626975897.1010416,895000,18.327795028686523
1626975905.1943135,900000,18.330509185791016
1626975912.4196157,905000,18.353750228881836
1626975919.6507688,910000,18.32450294494629
1626975927.8525457,915000,18.33714485168457
1626975935.1759977,920000,18.319515228271484
1626975942.4692268,925000,18.136959075927734
1626975951.1933239,930000,18.1956844329834
1626975958.4343314,935000,18.111366271972656
1626975965.7076278,940000,17.9677677154541
1626975973.0721347,945000,17.9167423248291
1626975980.6076787,950000,18.030010223388672
1626975987.928952,955000,18.33802032470703
1626975995.2470672,960000,18.268117904663086
1626976002.9915228,965000,18.233062744140625
1626976010.373229,970000,18.205846786499023
1626976017.6108022,975000,18.315340042114258
1626976024.8443174,980000,18.261823654174805
1626976032.0469658,985000,18.442420959472656
1626976039.3158016,990000,18.474742889404297
1626976046.5284178,995000,18.450231552124023
1626976053.806107,1000000,18.43177604675293
1626976061.0033271,1005000,18.41312026977539
1626976068.2742205,1010000,18.187740325927734
1626976075.48378,1015000,18.253501892089844
1626976083.038824,1020000,18.1878662109375
1626976090.2755935,1025000,18.124929428100586
1626976097.520462,1030000,18.229969024658203
1626976104.7753508,1035000,18.323198318481445
1626976112.0253792,1040000,18.42775535583496
1626976119.2856836,1045000,18.320201873779297
1626976126.5259569,1050000,18.42882537841797
1626976135.016027,1055000,18.38286590576172
1626976142.6031866,1060000,18.280986785888672
1626976149.9171379,1065000,18.19157600402832
1626976157.7843528,1070000,18.33307647705078
1626976164.9650536,1075000,18.281024932861328
1626976172.185167,1080000,18.27643394470215
1626976179.4222841,1085000,18.400121688842773
1626976186.6196117,1090000,18.2369327545166
