Wall time,Step,Value
1625621646.687478,56320,0.0
1625621708.853753,112640,0.0
1625621748.307568,168960,0.0
1625621784.7172852,225280,0.0
1625621831.003419,281600,0.0
1625621876.770089,337920,0.0
1625621915.7926521,394240,0.0
1625621955.77653,450560,0.0
1625622000.799808,506880,0.0
1625622042.3097658,563200,0.0
1625622080.6420999,619520,0.0
1625622122.702335,675840,0.0
1625622162.178207,732160,0.0
1625622201.9159548,788480,0.003921568859368563
1625622243.1622112,844800,0.0117647061124444
1625622281.736029,901120,0.019607843831181526
1625622322.1871428,957440,0.0235294122248888
1625622362.641581,1013760,0.027450980618596077
1625622404.814873,1070080,0.027450980618596077
1625622443.414488,1126400,0.0313725508749485
1625622483.640757,1182720,0.0313725508749485
1625622522.7628338,1239040,0.0313725508749485
1625622560.073438,1295360,0.03529411926865578
1625622604.0704799,1351680,0.03921568766236305
1625622642.607028,1408000,0.03921568766236305
1625622678.969122,1464320,0.04313725605607033
1625622721.463445,1520640,0.04313725605607033
1625622759.800638,1576960,0.0470588244497776
1625622796.801646,1633280,0.0470588244497776
1625622836.9112399,1689600,0.0470588244497776
1625622876.096658,1745920,0.0470588244497776
1625622912.113808,1802240,0.0470588244497776
1625622951.8286998,1858560,0.0470588244497776
1625622990.1643689,1914880,0.0470588244497776
1625623026.397515,1971200,0.0470588244497776
1625623066.6275141,2027520,0.0470588244497776
1625623109.917114,2083840,0.0470588244497776
1625623145.6342669,2140160,0.0470588244497776
1625623182.409926,2196480,0.0470588244497776
1625623220.261493,2252800,0.0470588244497776
1625623259.53471,2309120,0.0470588244497776
1625623297.5710988,2365440,0.0470588244497776
1625623335.797884,2421760,0.0470588244497776
1625623373.080001,2478080,0.0470588244497776
1625623410.570584,2534400,0.0470588244497776
1625623449.25341,2590720,0.0470588244497776
1625623487.032976,2647040,0.0470588244497776
1625623523.154885,2703360,0.0470588244497776
1625623563.336297,2759680,0.0470588244497776
1625623603.655936,2816000,0.0470588244497776
1625623639.008255,2872320,0.0470588244497776
1625623684.603144,2928640,0.0470588244497776
1625623724.500009,2984960,0.0470588244497776
1625623766.854804,3041280,0.0470588244497776
1625623811.523753,3097600,0.0470588244497776
1625623851.695768,3153920,0.0470588244497776
1625623892.224185,3210240,0.0470588244497776
1625623939.5399191,3266560,0.0470588244497776
1625623980.923918,3322880,0.0470588244497776
1625624022.350656,3379200,0.0470588244497776
1625624064.7851,3435520,0.0470588244497776
1625624109.171846,3491840,0.0470588244497776
1625624156.098054,3548160,0.0470588244497776
1625624198.468488,3604480,0.0470588244497776
1625624241.736783,3660800,0.0470588244497776
1625624286.275103,3717120,0.0470588244497776
1625624327.4206998,3773440,0.0470588244497776
1625624372.00398,3829760,0.0470588244497776
1625624421.629296,3886080,0.0470588244497776
1625624465.0203142,3942400,0.04313725605607033
1625624511.850946,3998720,0.03921568766236305
1625624554.532979,4055040,0.0313725508749485
1625624599.485458,4111360,0.019607843831181526
1625624649.79173,4167680,0.003921568859368563
1625624692.043652,4224000,0.0
1625624736.5162811,4280320,0.0
1625624792.9633632,4336640,0.0
1625624832.1045299,4392960,0.0
1625624885.110656,4449280,0.0
1625624935.536884,4505600,0.0
1625624976.870961,4561920,0.0
1625625033.827311,4618240,0.0
1625625075.718518,4674560,0.0
1625625129.11874,4730880,0.0
1625625172.784162,4787200,0.0
1625625220.581058,4843520,0.0
1625625272.8118231,4899840,0.0
1625625314.107672,4956160,0.0
1625625373.0170062,5012480,0.0
1625625418.115752,5068800,0.0
1625625461.143709,5125120,0.0
