Wall time,Step,Value
1626878785.4062681,5000,17.849536895751953
1626878788.7271774,10000,18.368974685668945
1626878792.0485282,15000,18.8811092376709
1626878795.3538294,20000,19.39093589782715
1626878798.6494224,25000,19.900592803955078
1626878801.9323232,30000,20.41554832458496
1626878805.2327,35000,20.932065963745117
1626878808.4685624,40000,21.442134857177734
1626878811.73704,45000,21.962894439697266
1626878815.0256226,50000,22.487972259521484
1626878818.334938,55000,23.029155731201172
1626878821.707893,60000,23.581308364868164
1626878824.9966502,65000,24.140398025512695
1626878828.2645438,70000,24.697397232055664
1626878831.548747,75000,25.24326515197754
1626878834.8436892,80000,25.780881881713867
1626878838.1153138,85000,26.309690475463867
1626878841.387893,90000,26.835433959960938
1626878844.6340904,95000,27.348857879638672
1626878847.9034667,100000,27.848020553588867
1626878851.14732,105000,28.342811584472656
1626878854.3750172,110000,28.807052612304688
1626878857.6099236,115000,29.27079200744629
1626878860.8832407,120000,29.733015060424805
1626878864.1249208,125000,30.174489974975586
1626878867.4080076,130000,30.588274002075195
1626878870.705929,135000,30.963747024536133
1626878873.9937916,140000,31.30542755126953
1626878877.286978,145000,31.617631912231445
1626878880.5531669,150000,31.916963577270508
1626878883.812356,155000,32.17174530029297
1626878887.091455,160000,32.394752502441406
1626878890.423148,165000,32.574134826660156
1626878893.6960053,170000,32.7016487121582
1626878896.9877157,175000,32.78036880493164
1626878900.2693906,180000,32.81851577758789
1626878903.5699496,185000,32.82114028930664
1626878907.0541527,190000,32.78415298461914
1626878910.3448412,195000,32.71305465698242
1626878913.7256606,200000,32.57585906982422
1626878917.1792927,205000,32.376468658447266
1626878920.4628441,210000,32.103912353515625
1626878923.747111,215000,31.76648712158203
1626878927.1453152,220000,31.376379013061523
1626878930.4595113,225000,30.960372924804688
1626878933.756274,230000,30.555233001708984
1626878937.059207,235000,30.241493225097656
1626878940.4407341,240000,30.08399200439453
1626878943.7331967,245000,29.948410034179688
1626878947.025048,250000,29.904666900634766
1626878950.3079464,255000,29.836694717407227
1626878953.5957208,260000,29.77387809753418
1626878956.9082673,265000,29.667348861694336
1626878960.1962943,270000,29.61130714416504
1626878963.4822054,275000,29.668603897094727
1626878966.7461534,280000,29.63772201538086
1626878970.0362036,285000,29.641868591308594
1626878973.3104763,290000,29.82224464416504
1626878976.5907428,295000,29.914323806762695
1626878980.0144904,300000,29.964277267456055
1626878983.3165123,305000,30.23612403869629
1626878986.6192021,310000,30.484779357910156
1626878990.2574818,315000,30.733518600463867
1626878993.597923,320000,30.892213821411133
1626878996.8939087,325000,30.838241577148438
1626879000.4027836,330000,30.797853469848633
1626879003.844876,335000,30.621530532836914
1626879007.1450524,340000,30.462228775024414
1626879011.0235116,345000,30.3209285736084
1626879014.297523,350000,30.217571258544922
1626879017.5582855,355000,30.212085723876953
1626879020.8850348,360000,30.116252899169922
1626879024.1862423,365000,30.170259475708008
1626879027.4757915,370000,30.03895378112793
1626879030.763137,375000,29.913204193115234
1626879034.3628898,380000,29.799062728881836
1626879037.7486963,385000,29.980199813842773
1626879041.0311272,390000,30.44162940979004
1626879044.4148052,395000,30.862281799316406
1626879047.7134295,400000,31.155153274536133
1626879051.0690436,405000,31.451528549194336
1626879054.3503206,410000,31.6662540435791
1626879057.6306684,415000,31.773893356323242
1626879060.9006977,420000,31.84832763671875
1626879064.306454,425000,31.886960983276367
1626879067.7199244,430000,31.880693435668945
1626879071.1245892,435000,31.803359985351562
1626879074.4573371,440000,31.738317489624023
1626879077.7276874,445000,31.719341278076172
1626879081.0543604,450000,31.67407989501953
1626879084.5513465,455000,31.563844680786133
1626879087.9087825,460000,31.430749893188477
1626879091.203993,465000,31.422754287719727
1626879094.495478,470000,31.473665237426758
1626879097.9057126,475000,31.570791244506836
1626879101.3359337,480000,31.640514373779297
1626879104.602062,485000,31.746204376220703
1626879107.91495,490000,31.945451736450195
1626879111.2403967,495000,32.20036697387695
1626879115.008848,500000,32.364009857177734
1626879118.3563414,505000,32.478233337402344
1626879121.6313872,510000,32.56270980834961
1626879124.9199736,515000,32.61078643798828
1626879128.1948247,520000,32.64949417114258
1626879131.4781938,525000,32.645729064941406
1626879134.7679021,530000,32.639766693115234
1626879138.0544999,535000,32.66383361816406
1626879141.5306165,540000,32.62416458129883
1626879144.8054552,545000,32.57002258300781
1626879148.0609534,550000,32.4705696105957
1626879151.3475795,555000,32.334632873535156
1626879154.6946902,560000,32.137115478515625
1626879158.1152432,565000,31.972118377685547
1626879161.4407165,570000,31.720596313476562
1626879164.7945096,575000,31.401390075683594
1626879168.1603034,580000,31.21854019165039
1626879171.5189016,585000,31.094636917114258
1626879174.841888,590000,30.958232879638672
1626879178.3961396,595000,30.879724502563477
1626879181.7018037,600000,30.811725616455078
1626879185.2069535,605000,30.7547550201416
1626879189.0990763,610000,30.757543563842773
1626879192.383805,615000,30.835546493530273
1626879195.6947286,620000,31.01479721069336
1626879198.9906764,625000,31.196393966674805
1626879202.9765182,630000,31.356361389160156
1626879206.2630773,635000,31.483945846557617
1626879209.5777826,640000,31.616912841796875
1626879212.8808954,645000,31.658403396606445
1626879216.2650156,650000,31.638856887817383
1626879219.8050263,655000,31.5786075592041
1626879223.1200595,660000,31.473480224609375
1626879226.4325662,665000,31.41762924194336
1626879229.83065,670000,31.439193725585938
1626879233.1171267,675000,31.412185668945312
1626879236.540794,680000,31.29058074951172
1626879239.9046896,685000,31.364538192749023
1626879243.185299,690000,31.407636642456055
1626879246.454102,695000,31.39170265197754
1626879249.7462852,700000,31.487031936645508
1626879253.213999,705000,31.53594398498535
1626879256.5003202,710000,31.628162384033203
1626879259.7839108,715000,31.61407470703125
1626879263.177566,720000,31.591829299926758
1626879266.454915,725000,31.55410385131836
1626879269.8046858,730000,31.603988647460938
1626879273.0809417,735000,31.594829559326172
1626879276.3644476,740000,31.52387237548828
1626879279.65078,745000,31.545434951782227
1626879283.2518854,750000,31.657806396484375
1626879286.640358,755000,31.62776756286621
1626879290.1143548,760000,31.581809997558594
1626879293.875447,765000,31.56004524230957
1626879297.1844118,770000,31.61131477355957
1626879300.5021088,775000,31.708715438842773
1626879303.8438897,780000,31.998598098754883
1626879307.352652,785000,32.2225341796875
1626879310.7181854,790000,32.38413619995117
1626879314.849217,795000,32.458885192871094
1626879318.1758797,800000,32.54713821411133
1626879321.5322888,805000,32.585845947265625
1626879326.0369012,810000,32.56480407714844
1626879329.3036342,815000,32.511722564697266
1626879332.5971406,820000,32.53864669799805
1626879335.8785973,825000,32.577430725097656
1626879339.7474744,830000,32.6335563659668
1626879343.073864,835000,32.677955627441406
1626879346.37589,840000,32.70841598510742
1626879349.6938314,845000,32.755126953125
1626879353.0842495,850000,32.75062561035156
1626879356.4202714,855000,32.74953079223633
1626879359.708288,860000,32.75654983520508
1626879362.9947443,865000,32.78443145751953
1626879366.273337,870000,32.7999153137207
1626879369.784933,875000,32.81192398071289
1626879373.2266576,880000,32.8125
1626879376.796684,885000,32.813804626464844
1626879380.0710435,890000,32.81432342529297
1626879383.350113,895000,32.8150634765625
1626879386.6119695,900000,32.81838607788086
1626879389.9121137,905000,32.821678161621094
1626879393.2075455,910000,32.821678161621094
1626879396.6090798,915000,32.81697463989258
1626879400.3519397,920000,32.81362533569336
1626879403.6549778,925000,32.81130599975586
1626879406.9777434,930000,32.80588150024414
1626879411.1265917,935000,32.80725860595703
1626879414.3901134,940000,32.80323791503906
1626879417.6831737,945000,32.787376403808594
1626879420.9686282,950000,32.78647232055664
1626879425.1462717,955000,32.777950286865234
1626879428.4561656,960000,32.763004302978516
1626879433.0761902,965000,32.76918411254883
1626879436.3507354,970000,32.78306198120117
1626879439.741948,975000,32.804988861083984
1626879443.7609692,980000,32.814632415771484
1626879447.0628674,985000,32.81951141357422
1626879450.528079,990000,32.82161331176758
1626879454.7963326,995000,32.821590423583984
1626879458.0965102,1000000,32.819786071777344
1626879461.5107903,1005000,32.8173713684082
1626879465.1504002,1010000,32.81465148925781
1626879468.5522962,1015000,32.81050109863281
1626879471.8922517,1020000,32.806392669677734
1626879475.6194808,1025000,32.81052780151367
1626879479.0123172,1030000,32.81717300415039
1626879482.34099,1035000,32.820838928222656
1626879486.7496166,1040000,32.822505950927734
1626879490.1049833,1045000,32.82240295410156
1626879493.4072716,1050000,32.82206344604492
1626879497.482091,1055000,32.822269439697266
1626879500.7645001,1060000,32.82186508178711
1626879504.1736166,1065000,32.8175048828125
1626879508.5151477,1070000,32.80130386352539
1626879511.8506525,1075000,32.77439498901367
1626879515.393196,1080000,32.744224548339844
1626879519.0874507,1085000,32.72722625732422
1626879522.4179485,1090000,32.691654205322266
1626879525.8737063,1095000,32.63323211669922
1626879529.4213288,1100000,32.55129623413086
1626879532.9203143,1105000,32.463829040527344
1626879536.2830055,1110000,32.36875534057617
1626879540.8884976,1115000,32.33829879760742
1626879544.255818,1120000,32.36539077758789
1626879547.5480666,1125000,32.451820373535156
1626879551.7345126,1130000,32.50981521606445
1626879555.061256,1135000,32.5686149597168
1626879558.4025183,1140000,32.627811431884766
1626879562.6263251,1145000,32.67961883544922
1626879565.9504633,1150000,32.726280212402344
1626879569.5533962,1155000,32.77922821044922
1626879574.1874485,1160000,32.79625701904297
1626879577.6075304,1165000,32.814720153808594
1626879580.888572,1170000,32.8180046081543
1626879584.2132306,1175000,32.818023681640625
1626879587.5470734,1180000,32.81611633300781
1626879590.8165746,1185000,32.81370162963867
1626879595.5747194,1190000,32.810516357421875
1626879598.89469,1195000,32.796722412109375
1626879602.2391229,1200000,32.77155303955078
1626879607.027444,1205000,32.72964859008789
1626879610.4114678,1210000,32.669742584228516
1626879613.8152816,1215000,32.59044647216797
1626879617.8543732,1220000,32.49496841430664
1626879621.2203312,1225000,32.46449661254883
1626879624.6206744,1230000,32.46293258666992
1626879628.620224,1235000,32.48396682739258
1626879631.9671102,1240000,32.4886589050293
1626879635.2881038,1245000,32.5744514465332
1626879639.173881,1250000,32.61507034301758
1626879642.7138705,1255000,32.58341979980469
1626879646.0385215,1260000,32.49768829345703
1626879650.8053198,1265000,32.33626937866211
1626879654.1514103,1270000,32.15457534790039
1626879657.5348759,1275000,32.082115173339844
1626879662.510786,1280000,32.05018997192383
1626879665.8534284,1285000,32.039268493652344
1626879669.1512806,1290000,32.0455436706543
1626879672.9193337,1295000,31.996482849121094
1626879676.2423773,1300000,31.958982467651367
1626879679.574148,1305000,31.96959114074707
1626879684.2652802,1310000,32.01548767089844
1626879687.63758,1315000,32.16618347167969
1626879690.9256678,1320000,32.306209564208984
1626879694.338728,1325000,32.41939926147461
1626879697.792119,1330000,32.48456573486328
1626879701.232101,1335000,32.46132278442383
1626879704.5736406,1340000,32.411373138427734
1626879707.8842068,1345000,32.268287658691406
1626879711.1527333,1350000,32.10095977783203
1626879715.2832425,1355000,31.948820114135742
1626879718.6750724,1360000,31.73295021057129
1626879721.995323,1365000,31.400508880615234
1626879725.859007,1370000,30.975488662719727
1626879729.16523,1375000,30.735939025878906
1626879732.5370984,1380000,30.51367950439453
1626879737.7118979,1385000,30.329116821289062
1626879741.0268261,1390000,30.520648956298828
1626879744.3466587,1395000,30.80870246887207
1626879747.7417507,1400000,31.332462310791016
1626879751.0911152,1405000,31.763721466064453
1626879754.4073153,1410000,32.05479049682617
1626879758.9871914,1415000,32.2871208190918
1626879762.379121,1420000,32.46065902709961
1626879765.658515,1425000,32.524959564208984
1626879770.151055,1430000,32.559261322021484
1626879773.5735183,1435000,32.60701370239258
1626879776.8493361,1440000,32.66162109375
1626879780.9547648,1445000,32.743038177490234
1626879784.2773256,1450000,32.77951431274414
1626879787.7943704,1455000,32.809757232666016
1626879792.617848,1460000,32.81888961791992
1626879795.9354808,1465000,32.82050704956055
1626879799.2114315,1470000,32.82038879394531
1626879802.5017486,1475000,32.819252014160156
1626879807.3302875,1480000,32.820350646972656
1626879810.6592753,1485000,32.81925964355469
1626879814.9564712,1490000,32.8001823425293
1626879818.2750714,1495000,32.77106857299805
1626879821.7914224,1500000,32.705997467041016
